query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species
GCA_016715115.1	GCA_003223635.1	mid	d__Bacteria	d__Bacteria	p__Acidobacteriota	p__Acidobacteriota	g__JAFDVJ01	g__QHVS01	s__JAFDVJ01 sp016715115	s__QHVS01 sp003223635
GCA_003557545.1	GCA_003554945.1	mid	d__Bacteria	d__Bacteria	p__T1Sed10-126	p__T1Sed10-126	g__PWOD01	g__T1Sed10-126	s__PWOD01 sp003557545	s__T1Sed10-126 sp003554945
GCA_004376305.1	GCA_000980735.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__SOKD01	g__Caldipriscus	s__SOKD01 sp004376305	s__Caldipriscus sp000980735
GCA_015486655.1	GCA_002327905.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__QNBC01	g__UBA2202	s__QNBC01 sp015486655	s__UBA2202 sp002327905
GCA_001412365.1	GCA_002347155.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__SDB-A	g__UBA2258	s__SDB-A sp001412365	s__UBA2258 sp002347155
GCA_002256535.1	GCA_002215665.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__NMUJ01	g__UBA3072	s__NMUJ01 sp002256535	s__UBA3072 sp002215665
GCA_018335915.1	GCA_004376785.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__CAIPLT01	g__SOIY01	s__CAIPLT01 sp018335915	s__SOIY01 sp004376785
GCA_016215705.1	GCA_003598055.1	mid	d__Bacteria	d__Bacteria	p__Abyssubacteria	p__Abyssubacteria	g__JACRIR01	g__SURF-17	s__JACRIR01 sp016215705	s__SURF-17 sp003598055
GCA_016206515.1	GCF_007859945.1	mid	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__JACQRN01	g__Pseudobythopirellula	s__JACQRN01 sp016206515	s__Pseudobythopirellula maris
GCA_016935485.1	GCF_007747795.1	mid	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__JAFGQW01	g__Maioricimonas	s__JAFGQW01 sp016935485	s__Maioricimonas rarisocia
GCA_003551645.1	GCA_012719085.1	mid	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__PUND01	g__PLanc-01	s__PUND01 sp003551645	s__PLanc-01 sp012719085
GCA_002171655.1	GCA_005778405.1	mid	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__UBA8087	g__SXOA01	s__UBA8087 sp002171655	s__SXOA01 sp005778405
GCA_013813775.1	GCA_016873275.1	mid	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__JACCRE01	g__VGXO01	s__JACCRE01 sp013813775	s__VGXO01 sp016873275
GCA_012515635.1	GCA_002070645.1	mid	d__Bacteria	d__Bacteria	p__Ratteibacteria	p__Ratteibacteria	g__JAFGKM01	g__DTJG01	s__JAFGKM01 sp012515635	s__DTJG01 sp002070645
GCA_002069365.1	GCA_002070645.1	mid	d__Bacteria	d__Bacteria	p__Ratteibacteria	p__Ratteibacteria	g__MWAK01	g__DTJG01	s__MWAK01 sp002069365	s__DTJG01 sp002070645
GCA_018829455.1	GCA_002070645.1	mid	d__Bacteria	d__Bacteria	p__Ratteibacteria	p__Ratteibacteria	g__JAHJUB01	g__DTJG01	s__JAHJUB01 sp018829455	s__DTJG01 sp002070645
GCA_903922175.1	GCA_903904735.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__CAIXSY01	g__OMII01	s__CAIXSY01 sp903922175	s__OMII01 sp903904735
GCA_003230795.1	GCA_017853915.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__SZUA-149	g__OMII01	s__SZUA-149 sp003230795	s__OMII01 sp017853915
GCA_016786595.1	GCA_009926305.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__JAEUWB01	g__RFPC01	s__JAEUWB01 sp016786595	s__RFPC01 sp009926305
GCA_016786595.1	GCA_017302875.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__JAEUWB01	g__JAFLCA01	s__JAEUWB01 sp016786595	s__JAFLCA01 sp017302875
GCA_900299205.1	GCA_003696425.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__OMIW01	g__J046	s__OMIW01 sp900299205	s__J046 sp003696425
GCA_002085035.1	GCA_011040895.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__4484-219	g__DREG01	s__4484-219 sp002085035	s__DREG01 sp011040895
GCA_011040895.1	GCA_002011685.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__DREG01	g__JdFR-76	s__DREG01 sp011040895	s__JdFR-76 sp002011685
GCA_013151735.1	GCA_002085035.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__BMS3Abin05	g__4484-219	s__BMS3Abin05 sp013151735	s__4484-219 sp002085035
GCA_002898015.1	GCA_002085035.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__BMS3Abin05	g__4484-219	s__BMS3Abin05 sp002898015	s__4484-219 sp002085035
GCA_013359335.1	GCA_013360215.1	mid	d__Bacteria	d__Bacteria	p__CLD3	p__CLD3	g__JABWBZ01	g__JABWCP01	s__JABWBZ01 sp013359335	s__JABWCP01 sp013360215
GCA_016787925.1	GCA_013360215.1	mid	d__Bacteria	d__Bacteria	p__CLD3	p__CLD3	g__SB21	g__JABWCP01	s__SB21 sp016787925	s__JABWCP01 sp013360215
GCA_008501735.1	GCA_013360215.1	mid	d__Bacteria	d__Bacteria	p__CLD3	p__CLD3	g__CLD3	g__JABWCP01	s__CLD3 sp008501735	s__JABWCP01 sp013360215
GCA_016787925.1	GCA_008501735.1	mid	d__Bacteria	d__Bacteria	p__CLD3	p__CLD3	g__SB21	g__CLD3	s__SB21 sp016787925	s__CLD3 sp008501735
GCA_008501735.1	GCA_013359335.1	mid	d__Bacteria	d__Bacteria	p__CLD3	p__CLD3	g__CLD3	g__JABWBZ01	s__CLD3 sp008501735	s__JABWBZ01 sp013359335
GCA_019136435.1	GCA_014377395.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__JAGVUD01	g__JACMPS01	s__JAGVUD01 sp019136435	s__JACMPS01 sp014377395
GCA_014380815.1	GCA_002335425.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__JACMJB01	g__UBA2017	s__JACMJB01 sp014380815	s__UBA2017 sp002335425
GCA_001442985.1	GCA_005798285.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__LDYB01	g__F1-80-MAGs030	s__LDYB01 sp001442985	s__F1-80-MAGs030 sp005798285
GCA_014380815.1	GCA_004172935.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__JACMJB01	g__Abditibacterium	s__JACMJB01 sp014380815	s__Abditibacterium sp004172935
GCA_012512505.1	GCA_012523355.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__JAAZEB01	g__JAAYIR01	s__JAAZEB01 sp012512505	s__JAAYIR01 sp012523355
GCA_016218565.1	GCA_003153935.1	mid	d__Bacteria	d__Bacteria	p__UBA6262	p__UBA6262	g__UBA6262	g__Fen-1174	s__UBA6262 sp016218565	s__Fen-1174 sp003153935
GCA_002441095.1	GCA_003153935.1	mid	d__Bacteria	d__Bacteria	p__UBA6262	p__UBA6262	g__UBA6262	g__Fen-1174	s__UBA6262 sp002441095	s__Fen-1174 sp003153935
GCA_003153935.1	GCA_009619095.1	mid	d__Bacteria	d__Bacteria	p__UBA6262	p__UBA6262	g__Fen-1174	g__WVXT01	s__Fen-1174 sp003153935	s__WVXT01 sp009619095
GCA_002070185.1	GCA_016931035.1	mid	d__Bacteria	d__Bacteria	p__Sumerlaeota	p__Sumerlaeota	g__MWCT01	g__JAFGFN01	s__MWCT01 sp002070185	s__JAFGFN01 sp016931035
GCA_013360565.1	GCA_013203855.1	mid	d__Bacteria	d__Bacteria	p__Sumerlaeota	p__Sumerlaeota	g__JABWBI01	g__JABMPG01	s__JABWBI01 sp013360565	s__JABMPG01 sp013203855
GCA_016928695.1	GCA_003290465.1	mid	d__Bacteria	d__Bacteria	p__Sumerlaeota	p__Sumerlaeota	g__JAFGKF01	g__Sumerlaea	s__JAFGKF01 sp016928695	s__Sumerlaea chitinivorans
GCA_016931035.1	GCA_017161655.1	mid	d__Bacteria	d__Bacteria	p__Sumerlaeota	p__Sumerlaeota	g__JAFGFN01	g__DRVG01	s__JAFGFN01 sp016931035	s__DRVG01 sp017161655
GCA_003290465.1	GCA_017161655.1	mid	d__Bacteria	d__Bacteria	p__Sumerlaeota	p__Sumerlaeota	g__Sumerlaea	g__DRVG01	s__Sumerlaea chitinivorans	s__DRVG01 sp017161655
GCA_002070375.1	GCA_016192885.1	mid	d__Bacteria	d__Bacteria	p__Riflebacteria	p__Riflebacteria	g__MWDD01	g__JACPTH01	s__MWDD01 sp002070375	s__JACPTH01 sp016192885
GCA_016192885.1	GCA_017998915.1	mid	d__Bacteria	d__Bacteria	p__Riflebacteria	p__Riflebacteria	g__JACPTH01	g__MWAR01	s__JACPTH01 sp016192885	s__MWAR01 sp017998915
GCA_016192885.1	GCA_001787855.1	mid	d__Bacteria	d__Bacteria	p__Riflebacteria	p__Riflebacteria	g__JACPTH01	g__Rifleibacterium	s__JACPTH01 sp016192885	s__Rifleibacterium sp001787855
GCA_012520995.1	GCA_012517355.1	mid	d__Bacteria	d__Bacteria	p__Riflebacteria	p__Riflebacteria	g__JAAYNI01	g__Ozemobacter	s__JAAYNI01 sp012520995	s__Ozemobacter sp012517355
GCA_016192885.1	GCA_015232575.1	mid	d__Bacteria	d__Bacteria	p__Riflebacteria	p__Riflebacteria	g__JACPTH01	g__JADFXM01	s__JACPTH01 sp016192885	s__JADFXM01 sp015232575
GCA_013360775.1	GCA_016934335.1	mid	d__Bacteria	d__Bacteria	p__OLB16	p__OLB16	g__JABWAZ01	g__JAFGTC01	s__JABWAZ01 sp013360775	s__JAFGTC01 sp016934335
GCA_013360775.1	GCA_016125385.1	mid	d__Bacteria	d__Bacteria	p__OLB16	p__OLB16	g__JABWAZ01	g__WGLV01	s__JABWAZ01 sp013360775	s__WGLV01 sp016125385
GCA_016934335.1	GCA_003598175.1	mid	d__Bacteria	d__Bacteria	p__OLB16	p__OLB16	g__JAFGTC01	g__SURF-12	s__JAFGTC01 sp016934335	s__SURF-12 sp003598175
GCA_001567115.1	GCA_003598175.1	mid	d__Bacteria	d__Bacteria	p__OLB16	p__OLB16	g__OLB16	g__SURF-12	s__OLB16 sp001567115	s__SURF-12 sp003598175
GCA_015075175.1	GCA_016125385.1	mid	d__Bacteria	d__Bacteria	p__OLB16	p__OLB16	g__H5-UNCL2	g__WGLV01	s__H5-UNCL2 sp015075175	s__WGLV01 sp016125385
GCA_002742935.1	GCA_013139625.1	mid	d__Bacteria	d__Bacteria	p__Delongbacteria	p__Delongbacteria	g__GCA-2742935	g__WTAK01	s__GCA-2742935 sp002742935	s__WTAK01 sp013139625
GCA_903910645.1	GCA_016938275.1	mid	d__Bacteria	d__Bacteria	p__Delongbacteria	p__Delongbacteria	g__CAIWAD01	g__JAFGUZ01	s__CAIWAD01 sp903910645	s__JAFGUZ01 sp016938275
GCA_903910645.1	GCA_016938535.1	mid	d__Bacteria	d__Bacteria	p__Delongbacteria	p__Delongbacteria	g__CAIWAD01	g__SLFX01	s__CAIWAD01 sp903910645	s__SLFX01 sp016938535
GCA_003477045.1	GCA_016937995.1	mid	d__Bacteria	d__Bacteria	p__Delongbacteria	p__Delongbacteria	g__UBA12480	g__WTAK01	s__UBA12480 sp003477045	s__WTAK01 sp016937995
GCA_013139625.1	GCA_003477045.1	mid	d__Bacteria	d__Bacteria	p__Delongbacteria	p__Delongbacteria	g__WTAK01	g__UBA12480	s__WTAK01 sp013139625	s__UBA12480 sp003477045
GCA_001304035.1	GCA_003644825.1	mid	d__Bacteria	d__Bacteria	p__SM23-31	p__SM23-31	g__SM23-31	g__B21-G16	s__SM23-31 sp001304035	s__B21-G16 sp003644825
GCA_015523195.1	GCA_003660485.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_B	p__Methanobacteriota_B	g__Thermococcus	g__Pyrococcus	s__Thermococcus sp015523195	s__Pyrococcus sp003660485
GCA_018992565.1	GCA_016930445.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_B	p__Methanobacteriota_B	g__SZ-28-30	g__JAFGGT01	s__SZ-28-30 sp018992565	s__JAFGGT01 sp016930445
GCA_003660605.1	GCA_018992565.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_B	p__Methanobacteriota_B	g__B48-G16	g__SZ-28-30	s__B48-G16 sp003660605	s__SZ-28-30 sp018992565
GCA_018992685.1	GCF_001317345.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_B	p__Methanobacteriota_B	g__SZ-28-30	g__Thermococcus_A	s__SZ-28-30 sp018992685	s__Thermococcus_A sp001317345
GCA_004212155.1	GCA_012799835.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_B	p__Methanobacteriota_B	g__NM3	g__Methanofastidiosum	s__NM3 sp004212155	s__Methanofastidiosum sp012799835
GCA_016190245.1	GCA_016180645.1	mid	d__Bacteria	d__Bacteria	p__JACPQY01	p__JACPQY01	g__JACPQY01	g__JACPAV01	s__JACPQY01 sp016190245	s__JACPAV01 sp016180645
GCA_002496805.1	GCA_017431845.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota	p__Methanobacteriota	g__Methanobacterium	g__Methanosphaera	s__Methanobacterium sp002496805	s__Methanosphaera sp017431845
GCA_016874685.1	GCF_000024185.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota	p__Methanobacteriota	g__VGTM01	g__Methanobrevibacter	s__VGTM01 sp016874685	s__Methanobrevibacter ruminantium
GCA_017431965.1	GCF_000166095.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota	p__Methanobacteriota	g__Methanobrevibacter_A	g__Methanothermus	s__Methanobrevibacter_A sp017431965	s__Methanothermus fervidus
GCA_002839705.1	GCA_002498385.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota	p__Methanobacteriota	g__UBA349	g__Methanobacterium_C	s__UBA349 sp002839705	s__Methanobacterium_C sp002498385
GCA_900314605.1	GCA_900314615.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota	p__Methanobacteriota	g__Methanobrevibacter_B	g__Methanobrevibacter_A	s__Methanobrevibacter_B sp900314605	s__Methanobrevibacter_A sp900314615
GCA_001443445.1	GCA_905181755.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__Desulfobacterota_D	g__CSP1-2	g__TMED58	s__CSP1-2 sp001443445	s__TMED58 sp905181755
GCA_002730475.1	GCA_002311855.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__Desulfobacterota_D	g__NP136	g__UBA1144	s__NP136 sp002730475	s__UBA1144 sp002311855
GCA_002730475.1	GCA_002898375.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__Desulfobacterota_D	g__NP136	g__HRBIN37	s__NP136 sp002730475	s__HRBIN37 sp002898375
GCA_004356685.1	GCA_905181755.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__Desulfobacterota_D	g__N074bin48	g__TMED58	s__N074bin48 sp004356685	s__TMED58 sp905181755
GCA_002730475.1	GCA_016187835.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__Desulfobacterota_D	g__NP136	g__JACPIY01	s__NP136 sp002730475	s__JACPIY01 sp016187835
GCA_001784175.1	GCA_016202645.1	mid	d__Bacteria	d__Bacteria	p__Lindowbacteria	p__Lindowbacteria	g__2-12-FULL-62-27	g__JACQOF01	s__2-12-FULL-62-27 sp001784175	s__JACQOF01 sp016202645
GCA_013151115.1	GCA_014361055.1	mid	d__Bacteria	d__Bacteria	p__Bipolaricaulota	p__Bipolaricaulota	g__UBA3571	g__JACIWI01	s__UBA3571 sp013151115	s__JACIWI01 sp014361055
GCA_018400715.1	GCA_003566155.1	mid	d__Bacteria	d__Bacteria	p__Bipolaricaulota	p__Bipolaricaulota	g__M55B111	g__T3SED10-47	s__M55B111 sp018400715	s__T3SED10-47 sp003566155
GCA_001778455.1	GCA_003979035.1	mid	d__Bacteria	d__Bacteria	p__Bipolaricaulota	p__Bipolaricaulota	g__RBG-16-55-9	g__RXOA01	s__RBG-16-55-9 sp001778455	s__RXOA01 sp003979035
GCA_014361015.1	GCA_016201405.1	mid	d__Bacteria	d__Bacteria	p__Bipolaricaulota	p__Bipolaricaulota	g__Bipolaricaulis	g__JACQCZ01	s__Bipolaricaulis sp014361015	s__JACQCZ01 sp016201405
GCA_002375935.1	GCA_003535305.1	mid	d__Bacteria	d__Bacteria	p__Bipolaricaulota	p__Bipolaricaulota	g__UBA3574	g__UBA7950	s__UBA3574 sp002375935	s__UBA7950 sp003535305
GCA_003697085.1	GCA_002780065.1	mid	d__Bacteria	d__Bacteria	p__UBA8481	p__UBA8481	g__J006	g__UBA8481	s__J006 sp003697085	s__UBA8481 sp002780065
GCA_013178255.1	GCA_013153035.1	mid	d__Bacteria	d__Bacteria	p__Coprothermobacterota	p__Coprothermobacterota	g__JABLWY01	g__JAADFF01	s__JABLWY01 sp013178255	s__JAADFF01 sp013153035
GCA_013153035.1	GCF_000378005.1	mid	d__Bacteria	d__Bacteria	p__Coprothermobacterota	p__Coprothermobacterota	g__JAADFF01	g__Coprothermobacter	s__JAADFF01 sp013153035	s__Coprothermobacter platensis
GCA_012523605.1	GCA_016936235.1	mid	d__Bacteria	d__Bacteria	p__Fermentibacterota	p__Fermentibacterota	g__JAAYTY01	g__Aegiribacteria	s__JAAYTY01 sp012523605	s__Aegiribacteria sp016936235
GCA_001618605.1	GCA_002436025.1	mid	d__Bacteria	d__Bacteria	p__Fermentibacterota	p__Fermentibacterota	g__Fermentibacter	g__UBA6080	s__Fermentibacter daniensis	s__UBA6080 sp002436025
GCA_014728175.1	GCA_012523605.1	mid	d__Bacteria	d__Bacteria	p__Fermentibacterota	p__Fermentibacterota	g__WJMA01	g__JAAYTY01	s__WJMA01 sp014728175	s__JAAYTY01 sp012523605
GCA_016928395.1	GCA_014728175.1	mid	d__Bacteria	d__Bacteria	p__Fermentibacterota	p__Fermentibacterota	g__JAFGKV01	g__WJMA01	s__JAFGKV01 sp016928395	s__WJMA01 sp014728175
GCA_002414865.1	GCA_002436025.1	mid	d__Bacteria	d__Bacteria	p__Fermentibacterota	p__Fermentibacterota	g__UBA5938	g__UBA6080	s__UBA5938 sp002414865	s__UBA6080 sp002436025
GCA_018334055.1	GCA_003557085.1	mid	d__Bacteria	d__Bacteria	p__Firmicutes_H	p__Firmicutes_H	g__BS524	g__PWPR01	s__BS524 sp018334055	s__PWPR01 sp003557085
GCA_018333655.1	GCA_009773495.1	mid	d__Bacteria	d__Bacteria	p__Firmicutes_H	p__Firmicutes_H	g__BS524	g__WSXW01	s__BS524 sp018333655	s__WSXW01 sp009773495
GCA_002427055.1	GCA_009779515.1	mid	d__Bacteria	d__Bacteria	p__Firmicutes_H	p__Firmicutes_H	g__UBA5500	g__WREE01	s__UBA5500 sp002427055	s__WREE01 sp009779515
GCF_014931565.1	GCA_018725205.1	mid	d__Bacteria	d__Bacteria	p__Firmicutes_H	p__Firmicutes_H	g__GCA-014931565	g__UBA994	s__GCA-014931565 sp014931565	s__UBA994 sp018725205
GCA_012522585.1	GCA_018725205.1	mid	d__Bacteria	d__Bacteria	p__Firmicutes_H	p__Firmicutes_H	g__JAAYKD01	g__UBA994	s__JAAYKD01 sp012522585	s__UBA994 sp018725205
GCA_015490155.1	GCF_000010785.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__WFYI01	g__Hydrogenobacter	s__WFYI01 sp015490155	s__Hydrogenobacter thermophilus
GCF_004339575.1	GCA_015487465.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Phorcysia	g__Persephonella	s__Phorcysia thermohydrogeniphila	s__Persephonella sp015487465
GCF_000010785.1	GCA_015490215.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Hydrogenobacter	g__Hydrogenivirga	s__Hydrogenobacter thermophilus	s__Hydrogenivirga sp015490215
GCF_900182585.1	GCA_015661865.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Balnearium	g__DQVG01	s__Balnearium lithotrophicum	s__DQVG01 sp015661865
GCF_001968985.1	GCA_013153295.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Desulfurobacterium_A	g__Persephonella	s__Desulfurobacterium_A indicum	s__Persephonella sp013153295
GCA_008086245.1	GCA_011048995.1	mid	d__Bacteria	d__Bacteria	p__Mcinerneyibacteriota	p__Mcinerneyibacteriota	g__Mcinerneyibacterium	g__DSCS01	s__Mcinerneyibacterium aminivorans	s__DSCS01 sp011048995
GCA_013151235.1	GCA_001873285.1	mid	d__Bacteria	d__Bacteria	p__CG2-30-53-67	p__CG2-30-53-67	g__JAADIO01	g__CG2-30-53-67	s__JAADIO01 sp013151235	s__CG2-30-53-67 sp001873285
GCA_002501535.1	GCA_014384545.1	mid	d__Bacteria	d__Bacteria	p__UBP7	p__UBP7	g__UBA6624	g__NIOZ-UU106	s__UBA6624 sp002501535	s__NIOZ-UU106 sp014384545
GCA_016182335.1	GCA_016198185.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_E	p__Bdellovibrionota_E	g__JACOXK01	g__JACQJD01	s__JACOXK01 sp016182335	s__JACQJD01 sp016198185
GCA_001798265.1	GCA_016193105.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_E	p__Bdellovibrionota_E	g__O2-12-FULL-43-9	g__JACPST01	s__O2-12-FULL-43-9 sp001798265	s__JACPST01 sp016193105
GCA_016198185.1	GCA_016193165.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_E	p__Bdellovibrionota_E	g__JACQJD01	g__JACPST01	s__JACQJD01 sp016198185	s__JACPST01 sp016193165
GCA_016198185.1	GCA_001798105.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_E	p__Bdellovibrionota_E	g__JACQJD01	g__2-02-FULL-40-11	s__JACQJD01 sp016198185	s__2-02-FULL-40-11 sp001798105
GCA_016186995.1	GCA_016198185.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_E	p__Bdellovibrionota_E	g__JACPKQ01	g__JACQJD01	s__JACPKQ01 sp016186995	s__JACQJD01 sp016198185
GCF_000422565.1	GCA_018822105.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__Desulfobacterota_I	g__Aminidesulfovibrio	g__Humidesulfovibrio	s__Aminidesulfovibrio aminophilus	s__Humidesulfovibrio sp018822105
GCA_002428705.1	GCF_000422545.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__Desulfobacterota_I	g__UBA6079	g__Desulfocurvibacter	s__UBA6079 sp002428705	s__Desulfocurvibacter africanus
GCA_017613475.1	GCA_002428705.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__Desulfobacterota_I	g__Avidesulfovibrio	g__UBA6079	s__Avidesulfovibrio sp017613475	s__UBA6079 sp002428705
GCA_003530935.1	GCF_000420485.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__Desulfobacterota_I	g__UBA12183	g__Paucidesulfovibrio	s__UBA12183 sp003530935	s__Paucidesulfovibrio longus
GCA_900079685.1	GCA_018822105.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__Desulfobacterota_I	g__FLUQ01	g__Humidesulfovibrio	s__FLUQ01 sp900079685	s__Humidesulfovibrio sp018822105
GCA_003551125.1	GCA_016939415.1	mid	d__Archaea	d__Archaea	p__B1Sed10-29	p__B1Sed10-29	g__B1Sed10-29	g__JAFGGZ01	s__B1Sed10-29 sp003551125	s__JAFGGZ01 sp016939415
GCA_003553825.1	GCA_018304505.1	mid	d__Archaea	d__Archaea	p__B1Sed10-29	p__B1Sed10-29	g__B1Sed10-29	g__JAGVWA01	s__B1Sed10-29 sp003553825	s__JAGVWA01 sp018304505
GCA_016177165.1	GCA_003660975.1	mid	d__Archaea	d__Archaea	p__B1Sed10-29	p__B1Sed10-29	g__JACOVT01	g__B47-G15	s__JACOVT01 sp016177165	s__B47-G15 sp003660975
GCA_003551125.1	GCA_018304505.1	mid	d__Archaea	d__Archaea	p__B1Sed10-29	p__B1Sed10-29	g__B1Sed10-29	g__JAGVWA01	s__B1Sed10-29 sp003551125	s__JAGVWA01 sp018304505
GCA_001774505.1	GCA_014728225.1	mid	d__Bacteria	d__Bacteria	p__RBG-13-66-14	p__RBG-13-66-14	g__RBG-13-66-14	g__WJLX01	s__RBG-13-66-14 sp001774505	s__WJLX01 sp014728225
GCA_001774505.1	GCA_014728185.1	mid	d__Bacteria	d__Bacteria	p__RBG-13-66-14	p__RBG-13-66-14	g__RBG-13-66-14	g__WJMB01	s__RBG-13-66-14 sp001774505	s__WJMB01 sp014728185
GCA_003647715.1	GCA_001774505.1	mid	d__Bacteria	d__Bacteria	p__RBG-13-66-14	p__RBG-13-66-14	g__B26-G2	g__RBG-13-66-14	s__B26-G2 sp003647715	s__RBG-13-66-14 sp001774505
GCA_011773985.1	GCA_001774505.1	mid	d__Bacteria	d__Bacteria	p__RBG-13-66-14	p__RBG-13-66-14	g__WVWN01	g__RBG-13-66-14	s__WVWN01 sp011773985	s__RBG-13-66-14 sp001774505
GCA_005223185.1	GCA_013202285.1	mid	d__Bacteria	d__Bacteria	p__AABM5-125-24	p__AABM5-125-24	g__B3-LCP	g__JABMRV01	s__B3-LCP sp005223185	s__JABMRV01 sp013202285
GCA_016214895.1	GCA_014729955.1	mid	d__Bacteria	d__Bacteria	p__AABM5-125-24	p__AABM5-125-24	g__JACRMR01	g__WJJA01	s__JACRMR01 sp016214895	s__WJJA01 sp014729955
GCA_016702305.1	GCA_003599535.1	mid	d__Bacteria	d__Bacteria	p__AABM5-125-24	p__AABM5-125-24	g__JABWCQ01	g__SURF-9	s__JABWCQ01 sp016702305	s__SURF-9 sp003599535
GCA_005223185.1	GCA_016214895.1	mid	d__Bacteria	d__Bacteria	p__AABM5-125-24	p__AABM5-125-24	g__B3-LCP	g__JACRMR01	s__B3-LCP sp005223185	s__JACRMR01 sp016214895
GCA_018263585.1	GCA_013360195.1	mid	d__Bacteria	d__Bacteria	p__AABM5-125-24	p__AABM5-125-24	g__JAANWZ01	g__JABWCQ01	s__JAANWZ01 sp018263585	s__JABWCQ01 sp013360195
GCA_003230635.1	GCA_016934595.1	mid	d__Bacteria	d__Bacteria	p__SZUA-182	p__SZUA-182	g__SZUA-182	g__JAFGSM01	s__SZUA-182 sp003230635	s__JAFGSM01 sp016934595
GCA_003230535.1	GCA_003230635.1	mid	d__Bacteria	d__Bacteria	p__SZUA-182	p__SZUA-182	g__SZUA-191	g__SZUA-182	s__SZUA-191 sp003230535	s__SZUA-182 sp003230635
GCA_003230535.1	GCA_016235675.1	mid	d__Bacteria	d__Bacteria	p__SZUA-182	p__SZUA-182	g__SZUA-191	g__JACRJN01	s__SZUA-191 sp003230535	s__JACRJN01 sp016235675
