query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species
GCA_003554345.1	GCA_003280095.1	low	d__Bacteria	d__Bacteria	p__T1SED10-198M	p__Cyanobacteria	g__T1SED10-198M	g__AG-363-J23	s__T1SED10-198M sp003554345	s__AG-363-J23 sp003280095
GCA_018829455.1	GCF_000221185.1	low	d__Bacteria	d__Archaea	p__Ratteibacteria	p__Methanobacteriota_B	g__JAHJUB01	g__Thermococcus	s__JAHJUB01 sp018829455	s__Thermococcus sp000221185
GCA_016935655.1	GCA_001304015.1	low	d__Archaea	d__Bacteria	p__Altiarchaeota	p__TA06_A	g__JAFGQM01	g__SM23-81	s__JAFGQM01 sp016935655	s__SM23-81 sp001304015
GCA_002346625.1	GCA_016783505.1	low	d__Bacteria	d__Bacteria	p__Gemmatimonadota	p__BS750m-G25	g__UBA6934	g__BS750m-G25	s__UBA6934 sp002346625	s__BS750m-G25 sp016783505
GCA_000438015.1	GCF_000021645.1	low	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Dictyoglomota	g__Merdousia	g__Dictyoglomus	s__Merdousia sp000438015	s__Dictyoglomus turgidum
GCA_016180645.1	GCA_003233535.1	low	d__Bacteria	d__Bacteria	p__JACPQY01	p__Proteobacteria	g__JACPAV01	g__SZUA-5	s__JACPAV01 sp016180645	s__SZUA-5 sp003233535
GCA_018812265.1	GCA_014728125.1	low	d__Bacteria	d__Bacteria	p__AABM5-125-24	p__VGIX01	g__JAHJDG01	g__WJMD01	s__JAHJDG01 sp018812265	s__WJMD01 sp014728125
GCA_002410925.1	GCA_016196885.1	low	d__Bacteria	d__Bacteria	p__UBP13	p__JACPWU01	g__UBA5359	g__JACPWU01	s__UBA5359 sp002410925	s__JACPWU01 sp016196885
GCF_009695585.1	GCA_001788415.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_C	p__Methylomirabilota	g__Anaerovibrio	g__UBA12499	s__Anaerovibrio slackiae	s__UBA12499 sp001788415
GCA_003558145.1	GCA_001871015.1	low	d__Bacteria	d__Bacteria	p__CG03	p__Desantisbacteria	g__PWMP01	g__UBA1559	s__PWMP01 sp003558145	s__UBA1559 sp001871015
GCA_018812925.1	GCA_016937175.1	low	d__Bacteria	d__Bacteria	p__CAIJMQ01	p__Mcinerneyibacteriota	g__CAIJMQ01	g__DSCS01	s__CAIJMQ01 sp018812925	s__DSCS01 sp016937175
GCA_015485525.1	GCA_015272165.1	low	d__Bacteria	d__Bacteria	p__KSB1	p__Cyanobacteria	g__DRLW01	g__Cyanobacterium	s__DRLW01 sp015485525	s__Cyanobacterium sp015272165
GCA_003663045.1	GCA_016937715.1	low	d__Archaea	d__Bacteria	p__Altiarchaeota	p__Goldbacteria	g__QMZG01	g__PGYV01	s__QMZG01 sp003663045	s__PGYV01 sp016937715
GCA_003230635.1	GCA_003153935.1	low	d__Bacteria	d__Bacteria	p__SZUA-182	p__UBA6262	g__SZUA-182	g__Fen-1174	s__SZUA-182 sp003230635	s__Fen-1174 sp003153935
GCA_014523495.1	GCA_017609945.1	low	d__Archaea	d__Archaea	p__Thermoproteota	p__Iainarchaeota	g__TA-21	g__JAFCCZ01	s__TA-21 sp014523495	s__JAFCCZ01 sp017609945
GCA_018903055.1	GCA_016783505.1	low	d__Bacteria	d__Bacteria	p__UBP18	p__BS750m-G25	g__DRGV01	g__BS750m-G25	s__DRGV01 sp018903055	s__BS750m-G25 sp016783505
GCA_016193565.1	GCA_015488335.1	low	d__Bacteria	d__Bacteria	p__CSP1-3	p__Aquificota	g__JACPRY01	g__Balnearium	s__JACPRY01 sp016193565	s__Balnearium sp015488335
GCA_017610305.1	GCA_003645885.1	low	d__Archaea	d__Bacteria	p__Iainarchaeota	p__Latescibacterota	g__JAFCCJ01	g__B68-G9	s__JAFCCJ01 sp017610305	s__B68-G9 sp003645885
GCA_002428685.1	GCA_001730085.1	low	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__GCA-001730085	g__Cloacimonas	g__GCA-001730085	s__Cloacimonas sp002428685	s__GCA-001730085 sp001730085
GCA_002085385.1	GCA_001803705.1	low	d__Bacteria	d__Bacteria	p__UBP14	p__Nitrospirota	g__4484-93	g__GWC2-56-14	s__4484-93 sp002085385	s__GWC2-56-14 sp001803705
GCA_016717595.1	GCA_012962055.1	low	d__Bacteria	d__Archaea	p__Myxococcota_A	p__Hadarchaeota	g__JADKFE01	g__B75-G9	s__JADKFE01 sp016717595	s__B75-G9 sp012962055
GCA_002347565.1	GCA_016202815.1	low	d__Bacteria	d__Archaea	p__Edwardsbacteria	p__Aenigmatarchaeota	g__UBA2255	g__JACPZZ01	s__UBA2255 sp002347565	s__JACPZZ01 sp016202815
GCF_000021565.1	GCA_001563915.1	low	d__Bacteria	d__Archaea	p__Aquificota	p__Nanohaloarchaeota	g__Persephonella	g__B1-Br10-U2g21	s__Persephonella marina	s__B1-Br10-U2g21 sp001563915
GCA_002402105.1	GCA_003696075.1	low	d__Bacteria	d__Bacteria	p__UBP17	p__Acidobacteriota	g__GCA-2402105	g__J045	s__GCA-2402105 sp002402105	s__J045 sp003696075
GCA_002505935.1	GCA_002869225.1	low	d__Archaea	d__Bacteria	p__Thermoplasmatota	p__Muirbacteria	g__UBA226	g__Muirbacterium	s__UBA226 sp002505935	s__Muirbacterium halophilum
GCA_016787925.1	GCA_902590655.1	low	d__Bacteria	d__Archaea	p__CLD3	p__Thermoproteota	g__SB21	g__Nitrosopelagicus	s__SB21 sp016787925	s__Nitrosopelagicus sp902590655
GCA_013791675.1	GCA_018812585.1	low	d__Bacteria	d__Bacteria	p__CG03	p__AABM5-125-24	g__CG03	g__JAHJDJ01	s__CG03 sp013791675	s__JAHJDJ01 sp018812585
GCA_016200385.1	GCA_018701395.1	low	d__Bacteria	d__Bacteria	p__Methylomirabilota	p__Planctomycetota	g__Methylomirabilis	g__GCA-002718515	s__Methylomirabilis sp016200385	s__GCA-002718515 sp018701395
GCA_001303705.1	GCA_003551625.1	low	d__Bacteria	d__Bacteria	p__TA06	p__PUNC01	g__SM1-40	g__PUNC01	s__SM1-40 sp001303705	s__PUNC01 sp003551625
GCA_003565715.1	GCA_016931415.1	low	d__Archaea	d__Bacteria	p__Halobacteriota	p__JABMQX01	g__Methanolobus	g__JAFGEW01	s__Methanolobus sp003565715	s__JAFGEW01 sp016931415
GCA_003230635.1	GCA_002167555.2	low	d__Bacteria	d__Bacteria	p__SZUA-182	p__Desulfobacterota_D	g__SZUA-182	g__TMED58	s__SZUA-182 sp003230635	s__TMED58 sp002167555
GCA_018220935.1	GCA_012797725.1	low	d__Archaea	d__Bacteria	p__SpSt-1190	p__Bdellovibrionota_C	g__JAAOXX01	g__JAAZON01	s__JAAOXX01 sp018220935	s__JAAZON01 sp012797725
GCA_016713535.1	GCA_015520605.1	low	d__Bacteria	d__Archaea	p__JADJOY01	p__EX4484-52	g__JADJOY01	g__WAPT01	s__JADJOY01 sp016713535	s__WAPT01 sp015520605
GCA_003134685.1	GCA_003451675.1	low	d__Bacteria	d__Bacteria	p__Gemmatimonadota	p__Atribacterota	g__UBA4720	g__34-128	s__UBA4720 sp003134685	s__34-128 sp003451675
GCA_014728225.1	GCA_018821925.1	low	d__Bacteria	d__Bacteria	p__RBG-13-66-14	p__Edwardsbacteria	g__WJLX01	g__UBA2226	s__WJLX01 sp014728225	s__UBA2226 sp018821925
GCA_905372875.1	GCF_900215655.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_C	p__Aquificota	g__CAJPQU01	g__Hydrogenobacter	s__CAJPQU01 sp905372875	s__Hydrogenobacter hydrogenophilus
GCA_002716355.1	GCA_003485015.1	low	d__Bacteria	d__Bacteria	p__UBP7	p__UBA9089	g__UBA6624	g__UBA9089	s__UBA6624 sp002716355	s__UBA9089 sp003485015
GCA_018435605.1	GCA_903831825.1	low	d__Bacteria	d__Bacteria	p__Aureabacteria	p__Verrucomicrobiota	g__R3-B46	g__CAIPAT01	s__R3-B46 sp018435605	s__CAIPAT01 sp903831825
GCA_002686915.1	GCF_000023985.1	low	d__Bacteria	d__Archaea	p__ARS69	p__Methanobacteriota_A	g__ARS69	g__Methanocaldococcus	s__ARS69 sp002686915	s__Methanocaldococcus fervens
GCA_016190245.1	GCA_003105225.1	low	d__Bacteria	d__Bacteria	p__JACPQY01	p__Desulfobacterota_E	g__JACPQY01	g__FEB-35	s__JACPQY01 sp016190245	s__FEB-35 sp003105225
GCA_017546175.1	GCF_900079095.1	low	d__Bacteria	d__Bacteria	p__Elusimicrobiota	p__Tectomicrobia	g__Avelusimicrobium	g__Entotheonella	s__Avelusimicrobium sp017546175	s__Entotheonella palauensis
GCA_005893185.1	GCA_016930435.1	low	d__Bacteria	d__Bacteria	p__Eisenbacteria	p__UBP14	g__WS-2	g__JAFGGQ01	s__WS-2 sp005893185	s__JAFGGQ01 sp016930435
GCA_002502785.1	GCA_002069765.1	low	d__Archaea	d__Bacteria	p__Halobacteriota	p__Wallbacteria	g__Methanothrix_A	g__UBA9980	s__Methanothrix_A harundinacea_A	s__UBA9980 sp002069765
GCA_014729955.1	GCA_012839925.1	low	d__Bacteria	d__Bacteria	p__AABM5-125-24	p__DUMJ01	g__WJJA01	g__DUMJ01	s__WJJA01 sp014729955	s__DUMJ01 sp012839925
GCA_002839445.1	GCA_007121385.1	low	d__Bacteria	d__Bacteria	p__Riflebacteria	p__Bdellovibrionota	g__Rifleibacterium	g__SKLV01	s__Rifleibacterium sp002839445	s__SKLV01 sp007121385
GCA_002410925.1	GCA_003697085.1	low	d__Bacteria	d__Bacteria	p__UBP13	p__UBA8481	g__UBA5359	g__J006	s__UBA5359 sp002410925	s__J006 sp003697085
GCA_002404215.1	GCA_014728115.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_B	p__KSB1	g__Desulfosporosinus	g__WJME01	s__Desulfosporosinus sp002404215	s__WJME01 sp014728115
GCA_002402105.1	GCA_001730085.1	low	d__Bacteria	d__Bacteria	p__UBP17	p__GCA-001730085	g__GCA-2402105	g__GCA-001730085	s__GCA-2402105 sp002402105	s__GCA-001730085 sp001730085
GCA_008933615.1	GCA_018435605.1	low	d__Bacteria	d__Bacteria	p__CLD3	p__Aureabacteria	g__SB21	g__R3-B46	s__SB21 sp008933615	s__R3-B46 sp018435605
GCA_016931515.1	GCA_002410925.1	low	d__Bacteria	d__Bacteria	p__CSSED10-310	p__UBP13	g__JAFGEQ01	g__UBA5359	s__JAFGEQ01 sp016931515	s__UBA5359 sp002410925
GCF_012933365.1	GCA_011523725.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_E	p__UBA8248	g__Sulfobacillus_B	g__Bin107	s__Sulfobacillus_B sp012933365	s__Bin107 sp011523725
GCA_011620825.1	GCA_016783345.1	low	d__Archaea	d__Bacteria	p__Thermoplasmatota	p__BS750m-G34	g__VadinCA11	g__BS750m-G34	s__VadinCA11 sp011620825	s__BS750m-G34 sp016783345
GCA_007136565.1	GCA_012838235.1	low	d__Bacteria	d__Bacteria	p__Firmicutes_E	p__Firmicutes_A	g__CSSED11-154	g__DUPQ01	s__CSSED11-154 sp007136565	s__DUPQ01 sp012838235
GCA_007118235.1	GCA_016235675.1	low	d__Bacteria	d__Bacteria	p__Hydrogenedentota	p__SZUA-182	g__SKRY01	g__JACRJN01	s__SKRY01 sp007118235	s__JACRJN01 sp016235675
GCA_902577625.1	GCA_903930515.1	low	d__Bacteria	d__Bacteria	p__Proteobacteria	p__RBG-13-61-14	g__Pelagibacter	g__CAIYYW01	s__Pelagibacter sp902577625	s__CAIYYW01 sp903930515
GCA_003152075.1	GCF_003057965.1	low	d__Bacteria	d__Bacteria	p__FCPU426	p__Thermodesulfobiota	g__PALSA-1180	g__Thermodesulfobium	s__PALSA-1180 sp003152075	s__Thermodesulfobium acidiphilum
GCA_905215675.1	GCA_003644825.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__SM23-31	g__Desulfovibrio	g__B21-G16	s__Desulfovibrio sp905215675	s__B21-G16 sp003644825
GCA_016926495.1	GCA_018830845.1	low	d__Bacteria	d__Archaea	p__JAFGOL01	p__Nanoarchaeota	g__JAFGOL01	g__GW2011-AR1	s__JAFGOL01 sp016926495	s__GW2011-AR1 sp018830845
GCA_016783345.1	GCA_005893365.1	low	d__Bacteria	d__Bacteria	p__BS750m-G34	p__Eisenbacteria	g__BS750m-G34	g__WS-11	s__BS750m-G34 sp016783345	s__WS-11 sp005893365
GCA_902791475.1	GCA_002478245.1	low	d__Bacteria	d__Bacteria	p__Fibrobacterota	p__UBP18	g__Fibrobacter	g__UBA7526	s__Fibrobacter succinogenes_J	s__UBA7526 sp002478245
GCA_003574845.1	GCA_004347925.1	low	d__Bacteria	d__Archaea	p__NPL-UPA2	p__Hadarchaeota	g__NPL-UPA2	g__WYZ-LMO6	s__NPL-UPA2 sp003574845	s__WYZ-LMO6 sp004347925
GCA_000494225.1	GCA_011605725.1	low	d__Bacteria	d__Archaea	p__Calescibacterota	p__Thermoproteota	g__Calescibacterium	g__JAAOZP01	s__Calescibacterium nevadense	s__JAAOZP01 sp011605725
GCA_003551125.1	GCA_900321865.1	low	d__Archaea	d__Bacteria	p__B1Sed10-29	p__RUG730	g__B1Sed10-29	g__RUG730	s__B1Sed10-29 sp003551125	s__RUG730 sp900321865
GCA_016192455.1	GCA_011388275.1	low	d__Bacteria	d__Bacteria	p__JACPUC01	p__QNDG01	g__JACPUC01	g__DSAB01	s__JACPUC01 sp016192455	s__DSAB01 sp011388275
GCA_002796305.1	GCA_016934635.1	low	d__Bacteria	d__Bacteria	p__UBA10199	p__WOR-3	g__1-14-0-20-49-13	g__B3-TA06	s__1-14-0-20-49-13 sp002796305	s__B3-TA06 sp016934635
GCA_002403295.1	GCF_000304355.2	low	d__Bacteria	d__Archaea	p__Krumholzibacteriota	p__Halobacteriota	g__SSS58A	g__Methanoculleus	s__SSS58A sp002403295	s__Methanoculleus bourgensis
GCA_002779825.1	GCA_003599815.1	low	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Aureabacteria	g__CG2-30-66-41	g__SURF-26	s__CG2-30-66-41 sp002779825	s__SURF-26 sp003599815
GCA_005880915.1	GCA_002789275.1	low	d__Bacteria	d__Archaea	p__Dormibacterota	p__Huberarchaeota	g__40CM-4-65-16	g__Huberarchaeum	s__40CM-4-65-16 sp005880915	s__Huberarchaeum crystalense
GCA_001771575.1	GCA_016176845.1	low	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Nitrospinota_B	g__XYB2-FULL-45-9	g__JACOWJ01	s__XYB2-FULL-45-9 sp001771575	s__JACOWJ01 sp016176845
GCA_016789165.1	GCA_002725915.1	low	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Latescibacterota	g__SpSt-583	g__GCA-2725915	s__SpSt-583 sp016789165	s__GCA-2725915 sp002725915
GCA_015490115.1	GCA_002634395.1	low	d__Bacteria	d__Bacteria	p__Aquificota	p__Methylomirabilota	g__Hydrogenivirga	g__Methylomirabilis	s__Hydrogenivirga sp015490115	s__Methylomirabilis sp002634395
GCA_902779965.1	GCA_003230535.1	low	d__Bacteria	d__Bacteria	p__Fibrobacterota	p__SZUA-182	g__Fibrobacter	g__SZUA-191	s__Fibrobacter succinogenes_F	s__SZUA-191 sp003230535
GCA_003644825.1	GCA_016202395.1	low	d__Bacteria	d__Bacteria	p__SM23-31	p__JACQOV01	g__B21-G16	g__JACQOV01	s__B21-G16 sp003644825	s__JACQOV01 sp016202395
GCA_003696125.1	GCA_003650935.1	low	d__Bacteria	d__Archaea	p__Tectomicrobia	p__Thermoplasmatota	g__J063	g__B91-G9	s__J063 sp003696125	s__B91-G9 sp003650935
GCA_003153935.1	GCA_015488275.1	low	d__Bacteria	d__Bacteria	p__UBA6262	p__Desulfobacterota	g__Fen-1174	g__S012-135	s__Fen-1174 sp003153935	s__S012-135 sp015488275
GCA_001303705.1	GCA_017554565.1	low	d__Bacteria	d__Bacteria	p__TA06	p__UBA3054	g__SM1-40	g__UBA3054	s__SM1-40 sp001303705	s__UBA3054 sp017554565
GCF_000174435.1	GCA_002069885.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_I	p__UBP15	g__Desulfonatronospira	g__UBA6099	s__Desulfonatronospira thiodismutans	s__UBA6099 sp002069885
GCA_003220495.1	GCA_003159495.1	low	d__Bacteria	d__Bacteria	p__Methylomirabilota	p__Goldbacteria	g__AR31	g__Bog-1181	s__AR31 sp003220495	s__Bog-1181 sp003159495
GCA_003167475.1	GCA_002748425.1	low	d__Bacteria	d__Bacteria	p__Goldbacteria	p__Moduliflexota	g__PALSA-1178	g__GCA-2748425	s__PALSA-1178 sp003167475	s__GCA-2748425 sp002748425
GCA_016202395.1	GCA_016219965.1	low	d__Bacteria	d__Bacteria	p__JACQOV01	p__Schekmanbacteria	g__JACQOV01	g__JACRJM01	s__JACQOV01 sp016202395	s__JACRJM01 sp016219965
GCA_016204425.1	GCF_000165465.1	low	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Firmicutes_F	g__JACQKR01	g__Halanaerobium	s__JACQKR01 sp016204425	s__Halanaerobium praevalens
GCA_903897985.1	GCA_017475405.1	low	d__Bacteria	d__Bacteria	p__RBG-13-61-14	p__Elusimicrobiota	g__CAIYYW01	g__UBA1436	s__CAIYYW01 sp903897985	s__UBA1436 sp017475405
GCA_005893305.1	GCA_013361745.1	low	d__Bacteria	d__Bacteria	p__Eisenbacteria	p__Gemmatimonadota	g__WS-9	g__JABFXC01	s__WS-9 sp005893305	s__JABFXC01 sp013361745
GCA_018812485.1	GCF_900079095.1	low	d__Bacteria	d__Bacteria	p__JAHJDO01	p__Tectomicrobia	g__JAHJDO01	g__Entotheonella	s__JAHJDO01 sp018812485	s__Entotheonella palauensis
GCF_000007345.1	GCA_013002425.1	low	d__Archaea	d__Bacteria	p__Halobacteriota	p__JABDJQ01	g__Methanosarcina	g__JABDJQ01	s__Methanosarcina acetivorans	s__JABDJQ01 sp013002425
GCA_001303705.1	GCA_017997825.1	low	d__Bacteria	d__Bacteria	p__TA06	p__JAGOEH01	g__SM1-40	g__JAGOEH01	s__SM1-40 sp001303705	s__JAGOEH01 sp017997825
GCA_005793345.1	GCA_016934225.1	low	d__Bacteria	d__Bacteria	p__Bdellovibrionota	p__Verrucomicrobiota	g__SXSU01	g__JAFGTH01	s__SXSU01 sp005793345	s__JAFGTH01 sp016934225
GCF_003429285.1	GCA_001304015.1	low	d__Bacteria	d__Bacteria	p__Proteobacteria	p__TA06_A	g__Alteromonas	g__SM23-81	s__Alteromonas sediminis	s__SM23-81 sp001304015
GCA_018260755.1	GCA_001798885.1	low	d__Archaea	d__Bacteria	p__Altiarchaeota	p__Desulfobacterota_E	g__Altiarchaeum	g__FEB-35	s__Altiarchaeum sp018260755	s__FEB-35 sp001798885
GCA_003599815.1	GCF_000478985.1	low	d__Bacteria	d__Bacteria	p__Aureabacteria	p__Firmicutes_A	g__SURF-26	g__Peptoniphilus_B	s__SURF-26 sp003599815	s__Peptoniphilus_B sp000478985
GCA_016928395.1	GCA_009837205.1	low	d__Bacteria	d__Bacteria	p__Fermentibacterota	p__Desulfobacterota_D	g__JAFGKV01	g__RKRQ01	s__JAFGKV01 sp016928395	s__RKRQ01 sp009837205
GCA_012729785.1	GCA_002748425.1	low	d__Bacteria	d__Bacteria	p__UBA1439	p__Moduliflexota	g__UBA1439	g__GCA-2748425	s__UBA1439 sp002329605	s__GCA-2748425 sp002748425
GCA_001775255.1	GCA_013359335.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_D	p__CLD3	g__2-12-FULL-53-21	g__JABWBZ01	s__2-12-FULL-53-21 sp001775255	s__JABWBZ01 sp013359335
GCA_002869225.1	GCA_001515205.2	low	d__Bacteria	d__Archaea	p__Muirbacteria	p__Hadarchaeota	g__Muirbacterium	g__Hadarchaeum	s__Muirbacterium halophilum	s__Hadarchaeum yellowstonense
GCA_007132905.1	GCA_003214355.1	low	d__Bacteria	d__Bacteria	p__SLNR01	p__Cyanobacteria	g__SLNR01	g__Prochlorococcus_A	s__SLNR01 sp007132905	s__Prochlorococcus_A sp003214355
GCA_016783505.1	GCF_003057965.1	low	d__Bacteria	d__Bacteria	p__BS750m-G25	p__Thermodesulfobiota	g__BS750m-G25	g__Thermodesulfobium	s__BS750m-G25 sp016783505	s__Thermodesulfobium acidiphilum
GCA_005789375.1	GCA_004297235.1	low	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Nitrospirota	g__SXXZ01	g__Manganitrophus	s__SXXZ01 sp005789375	s__Manganitrophus sp004297235
GCA_003663045.1	GCA_905236285.1	low	d__Archaea	d__Bacteria	p__Altiarchaeota	p__Firmicutes_C	g__QMZG01	g__Quinella	s__QMZG01 sp003663045	s__Quinella sp905236285
GCA_003232385.1	GCA_012270675.1	low	d__Bacteria	d__Bacteria	p__SZUA-79	p__Latescibacterota	g__Acidulodesulfobacterium	g__JAAXHW01	s__Acidulodesulfobacterium sp003232385	s__JAAXHW01 sp012270675
GCA_002068205.1	GCA_002746795.1	low	d__Bacteria	d__Bacteria	p__Sumerlaeota	p__Chloroflexota	g__MVZB01	g__GCA-2746795	s__MVZB01 sp002068205	s__GCA-2746795 sp002746795
GCA_018725425.1	GCA_013152825.1	low	d__Bacteria	d__Bacteria	p__Chloroflexota	p__CAIJMQ01	g__BS503	g__JAADFP01	s__BS503 sp018725425	s__JAADFP01 sp013152825
GCA_016184445.1	GCA_016213845.1	low	d__Bacteria	d__Bacteria	p__UBA8248	p__UBP17	g__2-12-FULL-69-37	g__JACPRK01	s__2-12-FULL-69-37 sp016184445	s__JACPRK01 sp016213845
GCA_003854995.1	GCF_000482505.1	low	d__Bacteria	d__Bacteria	p__KSB1	p__Fusobacteriota	g__Zgenome-0027	g__Leptotrichia	s__Zgenome-0027 sp003854995	s__Leptotrichia trevisanii
GCA_011321895.1	GCA_905372355.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Firmicutes_C	g__Thermodesulfatator_A	g__Selenomonas	s__Thermodesulfatator_A atlanticus_A	s__Selenomonas sp905372355
GCA_016926495.1	GCA_018812345.1	low	d__Bacteria	d__Bacteria	p__JAFGOL01	p__UBA10199	g__JAFGOL01	g__JAHJDR01	s__JAFGOL01 sp016926495	s__JAHJDR01 sp018812345
GCA_016219705.1	GCA_002291985.1	low	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Firmicutes_E	g__JACRKQ01	g__UBA995	s__JACRKQ01 sp016219705	s__UBA995 sp002291985
GCA_011369465.1	GCA_016716705.1	low	d__Bacteria	d__Bacteria	p__Calditrichota	p__Acidobacteriota	g__DRQG01	g__UBA5066	s__DRQG01 sp011369465	s__UBA5066 sp016716705
GCA_016178725.1	GCF_000021645.1	low	d__Bacteria	d__Bacteria	p__Eisenbacteria	p__Dictyoglomota	g__WS-11	g__Dictyoglomus	s__WS-11 sp016178725	s__Dictyoglomus turgidum
GCA_001799045.1	GCA_016930645.1	low	d__Bacteria	d__Bacteria	p__Desulfobacterota_B	p__Planctomycetota	g__UBA9968	g__JAFGGH01	s__UBA9968 sp001799045	s__JAFGGH01 sp016930645
GCA_002780065.1	GCF_000177635.2	low	d__Bacteria	d__Bacteria	p__UBA8481	p__Chrysiogenota	g__UBA8481	g__Desulfurispirillum	s__UBA8481 sp002780065	s__Desulfurispirillum indicum
GCA_003697085.1	GCA_002347965.1	low	d__Bacteria	d__Bacteria	p__UBA8481	p__UBA2233	g__J006	g__UBA2233	s__J006 sp003697085	s__UBA2233 sp002347965
GCA_016183235.1	GCA_015486105.1	low	d__Bacteria	d__Bacteria	p__UBA10199	p__Thermosulfidibacterota	g__JACPFA01	g__WFSI01	s__JACPFA01 sp016183235	s__WFSI01 sp015486105
GCA_016783505.1	GCA_018725175.1	low	d__Bacteria	d__Bacteria	p__BS750m-G25	p__HKB111	g__BS750m-G25	g__HKB111	s__BS750m-G25 sp016783505	s__HKB111 sp018725175
GCA_003476705.1	GCF_000011565.2	low	d__Bacteria	d__Bacteria	p__Coprothermobacterota	p__Chlamydiota	g__Coprothermobacter	g__Protochlamydia	s__Coprothermobacter sp003476705	s__Protochlamydia amoebophila
GCA_001771545.1	GCA_001730085.1	low	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__GCA-001730085	g__XYD2-FULL-41-8	g__GCA-001730085	s__XYD2-FULL-41-8 sp001771545	s__GCA-001730085 sp001730085
GCA_016929035.1	GCA_002163155.1	low	d__Bacteria	d__Bacteria	p__JAFGBW01	p__Bdellovibrionota	g__JAFGJP01	g__Halobacteriovorax	s__JAFGJP01 sp016929035	s__Halobacteriovorax marinus_A
GCA_002686915.1	GCA_003648675.1	low	d__Bacteria	d__Bacteria	p__ARS69	p__Thermosulfidibacterota	g__ARS69	g__B14-G1	s__ARS69 sp002686915	s__B14-G1 sp003648675
GCA_002841685.1	GCA_002410925.1	low	d__Bacteria	d__Bacteria	p__CG03	p__UBP13	g__CG03	g__UBA5359	s__CG03 sp002841685	s__UBA5359 sp002410925
GCA_019116905.1	GCA_016208585.1	low	d__Bacteria	d__Bacteria	p__Deferribacterota	p__Edwardsbacteria	g__Mucispirillum	g__UBA5202	s__Mucispirillum faecigallinarum	s__UBA5202 sp016208585
GCA_016193065.1	GCA_016713535.1	low	d__Bacteria	d__Bacteria	p__JACPSX01	p__JADJOY01	g__JACPSX01	g__JADJOY01	s__JACPSX01 sp016193065	s__JADJOY01 sp016713535
GCA_016205125.1	GCA_009711825.1	low	d__Bacteria	d__Bacteria	p__Bdellovibrionota_E	p__Firmicutes_D	g__JACQJE01	g__VEMY01	s__JACQJE01 sp016205125	s__VEMY01 sp009711825
GCA_017459665.1	GCA_002084765.1	low	d__Archaea	d__Bacteria	p__Methanobacteriota	p__4572-55	g__Methanobrevibacter_A	g__4572-55	s__Methanobrevibacter_A sp017459665	s__4572-55 sp002084765
GCA_905233755.1	GCA_017539065.1	low	d__Bacteria	d__Archaea	p__Firmicutes_A	p__Methanobacteriota	g__Ruminococcus_E	g__Methanobrevibacter_A	s__Ruminococcus_E sp905233755	s__Methanobrevibacter_A sp017539065
GCA_002789275.1	GCA_012514975.1	low	d__Archaea	d__Bacteria	p__Huberarchaeota	p__UBA3054	g__Huberarchaeum	g__JAAYZF01	s__Huberarchaeum crystalense	s__JAAYZF01 sp012514975
GCA_002478245.1	GCA_018400535.1	low	d__Bacteria	d__Bacteria	p__UBP18	p__Cloacimonadota	g__UBA7526	g__TCS61	s__UBA7526 sp002478245	s__TCS61 sp018400535
GCA_001873285.1	GCA_016867655.1	low	d__Bacteria	d__Archaea	p__CG2-30-53-67	p__Altiarchaeota	g__CG2-30-53-67	g__VGJA01	s__CG2-30-53-67 sp001873285	s__VGJA01 sp016867655
GCA_014360335.1	GCA_016178055.1	low	d__Bacteria	d__Bacteria	p__DUMJ01	p__JACPWU01	g__DUMJ01	g__JACOUC01	s__DUMJ01 sp014360335	s__JACOUC01 sp016178055
GCF_001547735.1	GCA_002410925.1	low	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__UBP13	g__Thermosulfidibacter	g__UBA5359	s__Thermosulfidibacter takaii	s__UBA5359 sp002410925
GCF_000378005.1	GCF_000620065.1	low	d__Bacteria	d__Bacteria	p__Coprothermobacterota	p__Deinococcota	g__Coprothermobacter	g__Meiothermus	s__Coprothermobacter platensis	s__Meiothermus cerbereus
GCA_017610265.1	GCA_018725175.1	low	d__Archaea	d__Bacteria	p__Iainarchaeota	p__HKB111	g__JAFCCL01	g__HKB111	s__JAFCCL01 sp017610265	s__HKB111 sp018725175
