pairid	q_acc	r_acc	band	split	anim_ani	af_tier	stratum	query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	skani_ani	skani_align_frac	fastani_ani	fastani_mapped	fastani_total
GCA_016292585.1__GCA_016292835.1	GCA_016292585.1	GCA_016292835.1	97-100	train	98.75	strict		JAEDIF010000064.1	JAEDFJ010000063.1	99.0707	99.1037	0.7508	0.7143	0.05424	98.2544	89	0.9811	18	1.52	0.9459	99.1967	99.0749	0.3759	1.22	AlfI:99.28,AloI:99.23,BcgI:98.90,FalI:99.14	1139	89	1135	39	11.5169	ok	99.0707	gamma	99.3626	98.71	86.88	98.5609	273	324
GCA_016292865.1__GCA_018384285.1	GCA_016292865.1	GCA_018384285.1	97-100	train	99.2	strict		JAEDFI010000068.1	JAHAYZ010000113.1	99.4478	99.4675	0.4937	0.6223	0.03618	97.8453	144	0.9475	66	1.044	0.9678	99.4526	99.472	0.0572	0.06	AlfI:99.43,AloI:99.49,BcgI:99.47,FalI:99.47	1561	144	1450	28	9.27083	ok	99.4478	gamma	99.5743	99.12	87.51	98.8235	315	547
GCA_016293055.1__GCA_900546155.1	GCA_016293055.1	GCA_900546155.1	97-100	train	98.69	strict		JAEDEZ010000017.1	URBT01000001.1	99.0675	99.1443	0.8763	0.8305	0.03646	98.7851	72	0.9916	17	0.918	0.948	98.9857	99.1921	0.2821	1.41	AlfI:99.13,AloI:98.92,BcgI:99.20,FalI:99.06	2117	72	2246	139	28.9583	ok	99.0675	gamma	99.1165	98.79	85.79	98.6269	405	431
GCA_016293115.1__GCA_016293275.1	GCA_016293115.1	GCA_016293275.1	97-100	train	98.87	strict		JAEDEV010000044.1	JAEDEP010000047.1	98.9894	99.1831	0.7863	0.7925	0.04372	98.535	64	0.9867	18	0.392	0.9505	98.8702	99.2779	0.0894	0.15	AlfI:99.14,AloI:99.15,BcgI:99.19,FalI:99.23	1442	64	1508	106	21.7969	ok	98.9894	gamma	99.0366	98.82	88.75	98.6825	337	397
GCA_016293115.1__GCA_905199065.1	GCA_016293115.1	GCA_905199065.1	97-100	train	97.22	strict		JAEDEV010000044.1	CAJKFG010000001.1	97.7615	98.1482	0.6408	0.6709	0.07523	96.8712	91	0.9519	49	0.918	0.8838	97.6234	98.3983	0.3075	0.26	AlfI:98.06,AloI:98.36,BcgI:98.15,FalI:98.18	1175	91	1282	92	11.6593	ok	97.7615	gamma	97.8537	96.66	79.82	96.8378	272	397
GCA_016296895.1__GCA_900551315.1	GCA_016296895.1	GCA_900551315.1	97-100	test	98.88	strict		JAEDHR010000051.1	URVN01000001.1	98.7484	99.3012	0.5855	0.6122	0.07207	97.679	52	0.9746	10	0.126	0.958	98.7508	99.4759	0.1188	0.05	AlfI:99.33,AloI:99.39,BcgI:99.27,FalI:99.30	508	52	515	22	8.38462	ok	98.7484	gamma	99.0477	99.02	77.17	98.8927	273	378
GCA_016297955.1__GCA_018385095.1	GCA_016297955.1	GCA_018385095.1	97-100	train	98.64	strict		JAEDFP010000131.1	JAHAXS010000001.1	99.0228	99.057	0.5967	0.6508	0.03428	97.9202	288	0.9451	133	1.68	0.9424	99.1586	99.0266	0.291	3.31	AlfI:99.05,AloI:99.16,BcgI:98.95,FalI:99.24	3522	288	2768	37	8.95139	ok	99.0228	gamma	99.2674	98.58	88.1	97.9021	390	660
GCA_016302105.1__GCA_016302425.1	GCA_016302105.1	GCA_016302425.1	97-100	test	98.84	strict		JAEDOH010000137.1	JAEDNP010000123.1	99.0649	99.1096	0.7288	0.7734	0.03112	98.4541	233	0.9846	42	1.224	0.9456	99.1674	99.0925	0.2454	3.02	AlfI:99.04,AloI:99.18,BcgI:99.09,FalI:99.28	3508	233	3170	43	12.5579	ok	99.0649	gamma	99.2687	98.74	90.79	98.6499	503	621
GCA_016302335.1__GCA_905199825.1	GCA_016302335.1	GCA_905199825.1	97-100	train	98.88	strict		JAEDNX010000073.1	CAJKIC010000001.1	99.1124	99.1818	0.8018	0.6176	0.03494	98.2259	164	0.985	30	0.807	0.9505	99.1137	99.2017	0.3536	1.86	AlfI:99.12,AloI:99.47,BcgI:99.19,FalI:99.16	2240	164	2308	50	13.0305	ok	99.1124	gamma	99.2356	98.8	69.67	98.7268	331	380
GCA_016405405.1__GCA_905213015.1	GCA_016405405.1	GCA_905213015.1	97-100	test	98.81	strict		JAEKDM010000001.1	CAJMGP010000001.1	99.2014	99.2922	0.6972	0.7206	0.02623	98.1487	62	0.9924	25	0.523	0.9571	99.154	99.3315	0.1179	1.05	AlfI:99.38,AloI:99.30,BcgI:99.26,FalI:99.31	3394	62	3524	344	53.5	ok	99.2014	gamma	99.2511	98.79	73.34	98.5628	687	889
GCA_016462135.1__GCA_016462965.1	GCA_016462135.1	GCA_016462965.1	97-100	train	98.94	strict		JAEMTU010000194.1	JAEMSF010000219.1	99.1715	99.2918	0.7727	0.7558	0.02337	98.6403	306	0.986	53	0.416	0.957	99.1284	99.3386	0.2176	1.37	AlfI:99.34,AloI:99.12,BcgI:99.29,FalI:99.31	4357	306	4445	71	13.1961	ok	99.1715	gamma	99.216	98.93	87.49	98.7833	695	817
GCA_016462475.1__GCA_016462965.1	GCA_016462475.1	GCA_016462965.1	97-100	train	98.91	strict		JAEMTD010000190.1	JAEMSF010000219.1	99.1487	99.2635	0.7225	0.6948	0.02456	98.3891	330	0.991	31	0.487	0.9553	99.0713	99.3192	0.1721	1.69	AlfI:99.21,AloI:99.33,BcgI:99.30,FalI:99.16	4112	330	4202	57	11.297	ok	99.1487	gamma	99.1639	98.91	82.35	98.7808	622	715
GCA_016632365.1__GCA_019148575.1	GCA_016632365.1	GCA_019148575.1	97-100	test	99.88	strict		JAEPBH010000001.1	JAGFEW010000001.1	99.9621	99.9643	0.9193	0.9081	0.00472	99.7344	90	0.9992	4	0.07	0.9978	99.9361	99.9712	0.0266	0.32	AlfI:99.96,AloI:99.94,BcgI:99.97,FalI:99.96	5320	90	5173	237	56.5	ok	99.9621	gamma	99.9577	99.84	95	99.8997	1207	1244
GCA_016703445.1__GCA_016720015.1	GCA_016703445.1	GCA_016720015.1	97-100	test	98.97	strict		JADJCB010000001.1	JADJYB010000001.1	99.2391	99.3953	0.9463	0.8645	0.01747	98.94	45	0.995	32	0.286	0.9633	99.1175	99.4725	0.1592	1.16	AlfI:99.39,AloI:99.48,BcgI:99.40,FalI:99.32	6596	45	6741	733	143.4	ok	99.2391	gamma	99.1891	99.14	85.39	99.1486	1832	1926
GCA_016704395.1__GCA_016709475.1	GCA_016704395.1	GCA_016709475.1	97-100	test	98.21	strict		JADJAF010000001.1	JADJMT010000001.1	98.022	98.7182	0.8651	0.8709	0.03852	98.2989	76	0.9872	39	0.321	0.9218	97.9045	99.0314	0.1793	0.94	AlfI:98.66,AloI:98.62,BcgI:98.80,FalI:98.69	3306	76	3419	253	40.5658	ok	98.022	gamma	98.0439	98.39	86.5	98.3293	1372	1593
GCA_016705185.1__GCA_016708405.1	GCA_016705185.1	GCA_016708405.1	97-100	test	98.24	strict		JADIYS010000001.1	JADJFS010000001.1	98.4888	99.0484	0.8935	0.8398	0.02481	98.447	61	0.9899	54	0.227	0.9417	98.4045	99.2616	0.2117	2.92	AlfI:99.05,AloI:98.99,BcgI:99.10,FalI:98.89	5453	61	5664	655	87.6066	ok	98.4888	gamma	98.5023	98.61	83.53	98.4424	1032	1152
GCA_016706355.1__GCA_016719985.1	GCA_016706355.1	GCA_016719985.1	97-100	train	99.36	strict		JADJJS010000001.1	JADJYA010000001.1	99.3979	99.6576	0.9026	0.9453	0.01434	99.3533	37	0.9962	21	0.077	0.9792	99.3237	99.7453	0.1244	1.73	AlfI:99.67,AloI:99.66,BcgI:99.67,FalI:99.55	5643	37	5609	1363	148.514	ok	99.3979	gamma	99.3933	99.45	92.91	99.4347	1263	1408
GCA_016706435.1__GCA_017989535.1	GCA_016706435.1	GCA_017989535.1	97-100	train	97.84	low-AF		JADJJQ010000001.1	JAGNPQ010000212.1	98.5686	98.9667	0.5083	0.752	0.02581	97.5463	288	0.9479	266	0.335	0.9366	98.4396	99.1443	0.0993	0.58	AlfI:98.96,AloI:99.00,BcgI:98.94,FalI:99.04	5253	288	5638	90	17.816	ok	98.5686	gamma	98.5368	98.06	81.37	97.4866	702	1435
GCA_016706525.1__GCA_016712915.1	GCA_016706525.1	GCA_016712915.1	97-100	train	99.22	strict		JADJJM010000001.1	JADJQB010000001.1	99.4296	99.6261	0.8901	0.8884	0.01043	98.8566	84	0.9943	64	0.106	0.9775	99.3358	99.7006	0.0839	2.08	AlfI:99.63,AloI:99.69,BcgI:99.61,FalI:99.69	11666	84	11389	1015	134.774	ok	99.4296	gamma	99.3846	99.13	84.21	99.223	1484	1662
GCA_016707325.1__GCA_016715315.1	GCA_016707325.1	GCA_016715315.1	97-100	train	99.37	strict		JADJHW010000001.1	JADKAH010000001.1	99.4868	99.6535	0.8905	0.9134	0.01034	98.9086	33	0.9979	22	0.103	0.9791	99.4047	99.7166	0.1136	2.28	AlfI:99.66,AloI:99.76,BcgI:99.64,FalI:99.65	10659	33	10689	1395	317.485	ok	99.4868	gamma	99.4526	99.45	89.33	99.4587	1366	1557
GCA_016707695.1__GCA_016717775.1	GCA_016707695.1	GCA_016717775.1	97-100	train	98.75	strict		JADJHH010000001.1	JADKEZ010000001.1	98.3822	99.3762	0.946	0.8971	0.02804	99.1115	39	0.9928	20	0.082	0.9621	98.5948	99.6198	0.1946	1.29	AlfI:99.40,AloI:99.25,BcgI:99.44,FalI:99.35	2937	39	2980	313	71.5641	ok	98.3822	gamma	98.7256	99.08	89.38	99.0469	1272	1324
GCA_016710535.1__GCA_016710825.1	GCA_016710535.1	GCA_016710825.1	97-100	train	98.8	strict		JADJVO010000001.1	JADJUD010000001.1	98.4365	99.3403	0.7697	0.8859	0.0196	98.5805	113	0.9876	71	0.097	0.9598	98.5532	99.5764	0.3285	6.4	AlfI:99.35,AloI:99.33,BcgI:99.39,FalI:99.06	6450	113	6139	525	51.0531	ok	98.4365	gamma	98.6439	98.97	87.69	98.895	1472	1904
GCA_016712215.1__GCA_016722365.1	GCA_016712215.1	GCA_016722365.1	97-100	train	98.1	strict		JADJRM010000001.1	JADKGH010000001.1	98.3667	98.7809	0.8552	0.861	0.02718	98.1602	63	0.9929	40	0.454	0.9251	98.1749	98.9995	0.2103	1.22	AlfI:98.74,AloI:98.88,BcgI:98.81,FalI:98.67	5847	63	6069	568	90.2857	ok	98.3667	gamma	98.2728	98.26	81.17	98.3204	863	1014
GCA_016713705.1__GCA_017992095.1	GCA_016713705.1	GCA_017992095.1	97-100	train	99.93	strict		JADJOQ010000001.1	JAGOPH010000002.1	99.9161	99.9326	0.8565	0.9822	0.00578	99.6085	61	0.9923	50	0.07	0.9959	99.8048	99.9641	0.0306	0.79	AlfI:99.92,AloI:99.95,BcgI:99.94,FalI:99.93	6671	61	6589	682	106.721	ok	99.9161	gamma	99.8396	99.96	99.19	99.8789	1107	1369
GCA_016718615.1__GCA_018057805.1	GCA_016718615.1	GCA_018057805.1	97-100	train	99.8	strict		JADKDA010000001.1	JAGPDA010000028.1	99.9055	99.9203	0.8768	0.9725	0.0064	99.6367	76	0.9889	71	0.07	0.9951	99.8416	99.9405	0.0561	3.31	AlfI:99.89,AloI:99.91,BcgI:99.93,FalI:99.94	6499	76	6483	349	84.4868	ok	99.9055	gamma	99.8729	99.86	98.89	99.7248	1241	1428
GCA_016743675.1__GCA_016861005.1	GCA_016743675.1	GCA_016861005.1	97-100	train	99.81	strict		RBNC01000043.1	BOKN01000001.1	99.9441	99.9515	0.8159	0.7615	0.009	99.2541	38	0.9921	16	0.07	0.9971	99.8609	99.9748	0.0886	4.1	AlfI:99.91,AloI:100.00,BcgI:99.98,FalI:99.93	2115	38	2019	182	53.6579	ok	99.9441	gamma	99.9114	99.89	79.23	99.5999	702	815
GCA_016756895.1__GCA_016756955.1	GCA_016756895.1	GCA_016756955.1	97-100	train	98.19	strict		JAESPC010000001.1	JAESPB010000001.1	98.5367	99.001	0.825	0.8388	0.02489	98.3745	187	0.9868	67	0.303	0.9388	98.3548	99.2166	0.0554	0.1	AlfI:99.00,AloI:99.02,BcgI:99.01,FalI:98.96	5429	187	5870	154	27.7968	ok	98.5367	gamma	98.4515	98.41	89.24	98.2936	1179	1313
GCA_016777025.1__GCA_016778215.1	GCA_016777025.1	GCA_016778215.1	97-100	train	99.99	strict		JADHSH010000009.1	JADHPZ010000001.1	99.9999	99.9999	0.808	0.8962	0.83924	98.2088	17	0.9959	2	inf	1	99.9999	99.9999	0	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	503	17	499	108	29.3529	ok	99.9999	uniform	100	99.99	94	99.979	260	300
GCA_016777165.1__GCA_016779745.1	GCA_016777165.1	GCA_016779745.1	97-100	train	99.93	strict		JADHRX010000021.1	JADHNA010000042.1	99.9475	99.9475	0.8973	0.8354	0.00819	99.604	61	0.9929	18	inf	0.9968	99.9309	99.9518	0.058	1.45	AlfI:99.90,AloI:99.94,BcgI:99.96,FalI:99.96	2596	61	2607	168	42.5246	ok	99.9475	uniform	99.9613	99.81	86.03	99.8299	485	535
GCA_016777665.1__GCA_016780545.1	GCA_016777665.1	GCA_016780545.1	97-100	train	99.94	strict		JADHRA010000031.1	JADHLQ010000078.1	99.9704	99.9714	0.8718	0.8795	0.0049	99.6698	119	0.9847	58	0.07	0.9983	99.9614	99.9739	0.0412	1.9	AlfI:99.96,AloI:100.00,BcgI:99.98,FalI:99.96	3878	119	3869	242	32.395	ok	99.9704	gamma	99.9799	99.89	92.45	99.8007	752	859
GCA_016777985.1__GCA_016782805.1	GCA_016777985.1	GCA_016782805.1	97-100	test	99.78	strict		JADHQJ010000193.1	JADHXU010000077.1	99.8713	99.8835	0.6538	0.8298	0.00792	99.032	289	0.9823	101	0.092	0.993	99.8711	99.8865	0.1031	1.46	AlfI:99.90,AloI:99.79,BcgI:99.89,FalI:99.84	6067	289	5933	80	20.3633	ok	99.8713	gamma	99.9007	99.79	89.14	99.2678	688	1092
GCA_016778205.1__GCA_905478865.1	GCA_016778205.1	GCA_905478865.1	97-100	test	98.79	strict		JADHQB010000050.1	CAJQKH010000001.1	99.5753	99.5753	0.4648	0.3936	0.05261	97.2322	62	0.9493	23	inf	0.9744	99.5706	99.5765	0.0838	0.05	AlfI:99.56,AloI:99.64,BcgI:99.59,FalI:99.57	615	62	541	17	7.95161	ok	99.5753	uniform	99.7396	98.81	61.61	97.96	169	269
GCA_016778355.1__GCA_016778375.1	GCA_016778355.1	GCA_016778375.1	97-100	test	99.82	strict		JADHPQ010000092.1	JADHPS010000059.1	99.9411	99.943	0.6211	0.5163	0.01041	98.308	135	0.9848	24	0.07	0.9965	99.9616	99.9384	0.0786	0.69	AlfI:99.95,AloI:100.00,BcgI:99.92,FalI:99.96	1737	135	1705	40	12.5037	ok	99.9411	gamma	99.9869	99.28	58.22	99.0179	245	373
GCA_016778485.1__GCA_016779885.1	GCA_016778485.1	GCA_016779885.1	97-100	train	99.97	strict		JADHPL010000070.1	JADHMU010000038.1	99.9833	99.9833	0.4743	0.699	0.00961	98.4569	59	0.9705	16	inf	0.999	99.9999	99.979	0.0371	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:99.96	653	59	616	26	9.91525	ok	99.9833	uniform	100	99.88	89.44	99.4713	193	352
GCA_016783025.1__GCA_016785045.1	GCA_016783025.1	GCA_016785045.1	97-100	test	99.75	low-AF		JADHXJ010000082.1	JADHTM010000136.1	99.9127	99.9229	0.3529	0.3683	0.01608	97.2696	80	0.9762	22	0.07	0.9953	99.8877	99.9322	0.1227	1.83	AlfI:99.84,AloI:99.92,BcgI:99.96,FalI:99.92	1045	80	1018	38	12.2875	ok	99.9127	gamma	99.9473	99.84	42.11	96.9641	332	785
GCA_016838965.1__GCA_016839085.1	GCA_016838965.1	GCA_016839085.1	97-100	train	98.11	strict		JADLKN010000011.1	JADLKJ010000004.1	98.4218	98.9769	0.7994	0.8913	0.03347	98.4019	42	0.9891	33	0.266	0.9372	98.2918	99.2125	0.1875	1.28	AlfI:99.03,AloI:99.11,BcgI:98.92,FalI:98.97	3069	42	3402	256	72.2381	ok	98.4218	gamma	98.4209	98.45	89.71	98.2953	751	924
GCA_016858235.1__GCF_000812585.1	GCA_016858235.1	GCF_000812585.1	97-100	train	98.65	strict		JAFCYX010000001.1	NZ_JTGE01000001.1	98.9705	99.1074	0.8157	0.8645	0.02205	98.5133	156	0.9769	137	0.669	0.9454	98.7922	99.2052	0.1923	1.64	AlfI:99.12,AloI:99.23,BcgI:99.08,FalI:99.04	6174	156	6438	237	38.1218	ok	98.9705	gamma	98.8753	98.55	88.83	98.3541	1149	1414
GCA_016858235.1__GCF_002994485.1	GCA_016858235.1	GCF_002994485.1	97-100	train	98.06	strict		JAFCYX010000001.1	NZ_MTBD01000086.1	98.4557	98.7704	0.8482	0.8132	0.02622	97.984	79	0.9895	61	0.588	0.924	98.2395	98.963	0.2489	3.78	AlfI:98.85,AloI:98.91,BcgI:98.69,FalI:98.66	6065	79	6577	438	73.9747	ok	98.4557	gamma	98.3327	98.05	80.39	97.7611	1247	1414
GCA_016869095.1__GCA_017302665.1	GCA_016869095.1	GCA_017302665.1	97-100	train	97.3	strict		VGEX01000001.1	JAFLCZ010000001.1	97.5721	98.1513	0.6854	0.7147	0.09181	96.9926	27	0.9893	8	0.669	0.8854	97.4233	98.5028	0.3805	1.31	AlfI:98.37,AloI:98.30,BcgI:98.35,FalI:97.99	800	27	921	84	28.2963	ok	97.5721	gamma	97.71	96.71	70.22	96.9424	408	513
GCA_016887665.1__GCF_002276415.1	GCA_016887665.1	GCF_002276415.1	97-100	train	98.71	strict		JAFEHC010000001.1	NZ_NPBR01000001.1	98.8096	99.0407	0.7731	0.8133	0.02132	98.0134	87	0.9958	29	0.473	0.9411	98.6409	99.1709	0.3043	6.47	AlfI:99.11,AloI:99.17,BcgI:99.05,FalI:98.86	7034	87	7647	329	80.3448	ok	98.8096	gamma	98.7209	98.57	81.1	98.6222	1765	2232
GCA_017305405.1__GCF_003610155.1	GCA_017305405.1	GCF_003610155.1	97-100	train	99.89	strict		JAFKKY010000003.1	NZ_RAIN01000001.1	99.9652	99.9669	0.952	0.7828	0.00255	98.711	69	0.9994	10	0.07	0.998	99.9483	99.9714	0.0076	0.3	AlfI:99.96,AloI:99.97,BcgI:99.97,FalI:99.96	16399	69	16302	1661	235.522	ok	99.9652	gamma	99.9596	99.86	78.6	99.8281	2076	2152
GCA_017306455.1__GCF_001423805.1	GCA_017306455.1	GCF_001423805.1	97-100	train	99.97	strict		JAFKIH010000006.1	NZ_LMPI01000001.1	99.9987	99.9987	0.9901	0.9835	0.00073	99.8965	36	0.9976	18	inf	0.9999	99.9956	99.9995	0.0017	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	7456	36	7433	950	206.444	ok	99.9987	uniform	99.9992	99.99	98.58	99.9845	942	958
GCA_017306495.1__GCF_001278365.1	GCA_017306495.1	GCF_001278365.1	97-100	train	97.04	strict		JAFKIF010000270.1	NZ_KQ440284.1	97.4222	98.19	0.6857	0.7179	0.03985	97.0986	310	0.9961	12	0.538	0.8851	97.2932	98.6303	0.5472	5.13	AlfI:98.18,AloI:98.45,BcgI:98.13,FalI:98.67	3828	310	4557	39	10.9871	ok	97.4222	gamma	97.4174	97.16	74.11	96.7998	596	745
GCA_017330725.1__GCA_017330985.1	GCA_017330725.1	GCA_017330985.1	97-100	test	99.92	strict		SHCO01000118.1	SHCC01000022.1	99.956	99.9593	0.8952	0.9053	0.00783	99.8594	99	0.9956	10	0.07	0.9975	99.9176	99.971	0.0484	0.59	AlfI:99.97,AloI:100.00,BcgI:99.98,FalI:99.95	2531	99	2401	116	23.7273	ok	99.956	gamma	99.9525	99.96	99.71	99.9386	1305	1327
GCA_017380055.1__GCA_017399985.1	GCA_017380055.1	GCA_017399985.1	97-100	train	97.47	strict		JAFOES010000001.1	JAFQAO010000050.1	97.8468	98.1317	0.7799	0.6317	0.05537	97.1565	192	0.9963	6	1.297	0.8827	97.6238	98.3734	0.2957	1.75	AlfI:98.35,AloI:98.08,BcgI:98.05,FalI:98.10	2093	192	2375	30	9.52604	ok	97.8468	gamma	97.7928	97.4	67.92	97.5151	400	427
GCA_017383565.1__GCA_017391745.1	GCA_017383565.1	GCA_017391745.1	97-100	train	97.68	strict		JAFNXC010000010.1	JAFOXN010000267.1	98.2182	98.3624	0.7755	0.7956	0.04123	97.8287	246	0.9369	199	1.68	0.8979	98.151	98.4515	0.387	3.4	AlfI:98.42,AloI:98.67,BcgI:98.28,FalI:98.61	3395	246	3538	60	13.0122	ok	98.2182	gamma	98.2797	97.58	90.75	97.3965	401	560
GCA_017388805.1__GCA_017455485.1	GCA_017388805.1	GCA_017455485.1	97-100	test	98.3	low-AF		JAFPHD010000033.1	JAFTAS010000045.1	98.8062	98.9317	0.441	0.6275	0.04933	97.1376	103	0.9832	22	0.807	0.9346	98.7987	98.9749	0.0991	0.08	AlfI:98.93,AloI:98.89,BcgI:98.92,FalI:98.99	1495	103	1543	42	13.5146	ok	98.8062	gamma	98.9667	98.37	73.66	98.0735	211	437
GCA_017389045.1__GCA_017444765.1	GCA_017389045.1	GCA_017444765.1	97-100	test	98.39	strict		JAFPGO010000036.1	JAFSVY010000025.1	98.8887	98.9896	0.8272	0.8235	0.03607	98.5157	115	0.99	25	0.973	0.9382	98.7995	99.0525	0.2699	1.83	AlfI:98.96,AloI:99.18,BcgI:99.03,FalI:98.91	2647	115	2817	105	22.4696	ok	98.8887	gamma	98.9252	98.45	85.92	98.2354	496	559
GCA_017389675.1__GCA_902768475.1	GCA_017389675.1	GCA_902768475.1	97-100	train	98.25	strict		JAFPEG010000238.1	CACXLT010000001.1	98.8923	98.9851	0.5592	0.4256	0.04231	97.0579	212	0.9832	25	0.945	0.9372	98.9102	99.0102	0.2566	1.35	AlfI:99.07,AloI:99.11,BcgI:98.97,FalI:98.85	2048	212	2028	32	7.91981	ok	98.8923	gamma	99.0515	98.3	56.2	97.08	294	384
GCA_017400105.1__GCA_017418745.1	GCA_017400105.1	GCA_017418745.1	97-100	train	97.4	strict		JAFQAC010000190.1	JAFOMX010000119.1	98.2279	98.394	0.4116	0.5005	0.05595	96.3242	195	0.9743	31	1.392	0.8995	98.1958	98.4781	0.2109	0.74	AlfI:98.41,AloI:98.46,BcgI:98.45,FalI:98.25	2183	195	1952	20	7.0359	ok	98.2279	gamma	98.37	97.7	82	96.1888	304	535
GCA_017401145.1__GCA_902756765.1	GCA_017401145.1	GCA_902756765.1	97-100	train	98.9	strict		JAFPQT010000022.1	CACVSS010000001.1	99.2715	99.4754	0.7272	0.3543	0.03866	97.6254	101	0.9949	5	0.178	0.9682	99.1687	99.5649	0.1462	0.92	AlfI:99.58,AloI:99.51,BcgI:99.43,FalI:99.44	1272	101	1265	32	10.5842	ok	99.2715	gamma	99.3276	99.03	43.56	99.0038	328	359
GCA_017402825.1__GCA_017509025.1	GCA_017402825.1	GCA_017509025.1	97-100	train	98.44	strict		JAFPLI010000077.1	JAFWQN010000011.1	98.7958	99.0297	0.7995	0.7131	0.03585	98.2186	134	0.9965	8	0.502	0.9407	98.5948	99.1723	0.2122	1.36	AlfI:98.87,AloI:99.08,BcgI:99.08,FalI:99.01	2576	134	2732	65	18.0448	ok	98.7958	gamma	98.7295	98.52	75.28	98.277	445	496
GCA_017412285.1__GCA_017964845.1	GCA_017412285.1	GCA_017964845.1	97-100	train	97.07	strict		JAFPYG010000071.1	JAGCRD010000141.1	97.601	97.9455	0.6363	0.431	0.05418	96.1197	210	0.9629	77	1.189	0.8692	97.4922	98.1797	0.2413	0.4	AlfI:97.96,AloI:98.09,BcgI:97.95,FalI:97.85	2574	210	2765	41	10.5095	ok	97.601	gamma	97.6511	96.55	53.63	96.4538	570	734
GCA_017418325.1__GCA_017633335.1	GCA_017418325.1	GCA_017633335.1	97-100	test	97.14	strict		JAFONV010000013.1	JAGBPO010000131.1	98.137	98.137	0.3857	0.3491	0.14039	95.4331	37	0.9708	5	inf	0.884	98.3512	98.0452	0.4481	0.19	AlfI:98.17,AloI:97.81,BcgI:98.26,FalI:98.12	437	37	363	9	5.48649	ok	98.137	uniform	98.7416	96.91	64.85	95.834	78	124
GCA_017418325.1__GCA_017633555.1	GCA_017418325.1	GCA_017633555.1	97-100	test	97.14	strict		JAFONV010000013.1	JAGBPD010000003.1	97.7692	97.7692	0.6229	0.4643	0.12983	95.9191	52	0.9967	1	inf	0.859	97.7728	97.7732	0.9083	0.96	AlfI:97.81,AloI:97.10,BcgI:98.01,FalI:97.77	488	52	533	16	6.86538	ok	97.7692	uniform	98.1322	97.11	62.08	97.0539	115	124
GCA_017422705.1__GCA_902767505.1	GCA_017422705.1	GCA_902767505.1	97-100	train	99.05	strict		JAFPHX010000023.1	CACXHW010000001.1	99.547	99.6731	0.5767	0.4322	0.03158	97.735	124	0.9533	46	0.106	0.9802	99.4934	99.7219	0.2493	2.25	AlfI:99.81,AloI:99.56,BcgI:99.68,FalI:99.62	1347	124	1139	23	8.57258	ok	99.547	gamma	99.6243	99.14	61.91	98.7989	270	389
GCA_017428825.1__GCA_902790035.1	GCA_017428825.1	GCA_902790035.1	97-100	train	97.27	strict		JAFRQA010000007.1	CADAQD010000001.1	97.7586	98.1934	0.8209	0.8664	0.04528	97.6209	54	0.9932	20	0.831	0.8859	97.5665	98.4927	0.2396	1.59	AlfI:98.31,AloI:98.33,BcgI:98.09,FalI:98.20	3023	54	3554	228	55.3519	ok	97.7586	gamma	97.7074	97.22	85.93	97.3298	700	829
GCA_017430275.1__GCA_017432515.1	GCA_017430275.1	GCA_017432515.1	97-100	train	98.97	strict		JAFRNJ010000010.1	JAFRIZ010000007.1	99.4056	99.5192	0.6935	0.4732	0.02986	97.9489	169	0.9993	1	0.251	0.9709	99.2904	99.5849	0.1966	1.77	AlfI:99.65,AloI:99.58,BcgI:99.45,FalI:99.52	1869	169	1929	38	10.0592	ok	99.4056	gamma	99.4109	98.87	54.89	98.8585	361	427
GCA_017431445.1__GCA_902798735.1	GCA_017431445.1	GCA_902798735.1	97-100	train	98.79	strict		JAFRLC010000116.1	CADBXX010000001.1	99.296	99.4618	0.6933	0.6823	0.02607	98.4033	198	0.9614	96	0.237	0.9667	99.1427	99.5546	0.264	3.56	AlfI:99.34,AloI:99.61,BcgI:99.43,FalI:99.48	2832	198	2783	73	13.0859	ok	99.296	gamma	99.2515	99.08	82.96	98.7055	580	778
GCA_017434165.1__GCA_902801745.1	GCA_017434165.1	GCA_902801745.1	97-100	train	97.64	strict		JAFRFU010000013.1	CADCJJ010000001.1	98.6215	98.8656	0.513	0.6106	0.04164	97.2642	202	0.952	97	0.538	0.9303	98.5518	98.9748	0.1466	0.45	AlfI:98.95,AloI:98.88,BcgI:98.87,FalI:98.80	2517	202	2416	44	10.5198	ok	98.6215	gamma	98.6973	97.96	79.66	97.342	526	868
GCA_017435285.1__GCA_017625895.1	GCA_017435285.1	GCA_017625895.1	97-100	test	97.74	strict		JAFSFJ010000048.1	JAGAJX010000060.1	98.2812	98.4445	0.557	0.5776	0.05581	96.9129	194	0.9815	23	1.392	0.9049	98.1656	98.561	0.3132	0.76	AlfI:98.21,AloI:98.53,BcgI:98.49,FalI:98.47	2041	194	1951	30	7.28866	ok	98.2812	gamma	98.3436	97.57	78.02	96.6873	351	470
