pairid	syn2b_raw_inverted_fraction	syn2b_inverted_fraction	syn2b_breakpoints	syn2b_breakpoint_density	syn2b_scj_distance	syn2b_scj_corrected	syn2b_shared_tags	syn2b_observable_fraction	q_species	r_species	same_species
GCF_013393665.2__GCF_017378395.1	0.37556	0.37556	14.0	0.00153	68.0	68.0	9165.0	1.0			
GCF_013393665.2__GCF_017378475.1	0.37556	0.37556	14.0	0.00153	68.0	68.0	9165.0	1.0			
GCF_001594325.2__GCF_013393665.2	0.37542	0.37542	18.0	0.00197	66.0	66.0	9123.0	1.0			
GCF_900205265.1__GCF_900205295.1	0.3751	0.3751	8.0	0.00155	16.0	16.0	5148.0	1.0			
GCF_001509915.1__GCF_004006815.1	0.37498	0.37498	128.0	0.0239	270.0	270.0	5355.0	1.0			
GCF_001987095.1__GCF_004636145.1	0.37495	0.37495	6.0	0.00086	12.0	12.0	6977.0	1.0			
GCF_002068675.1__GCF_004636145.1	0.37495	0.37495	6.0	0.00086	12.0	12.0	6977.0	1.0			
GCF_004636145.1__GCF_004636245.1	0.37495	0.37495	6.0	0.00086	12.0	12.0	6977.0	1.0			
GCF_013375875.1__GCF_017900915.1	0.3749	0.3749	10.0	0.00135	44.0	44.0	7426.0	1.0			
GCF_001987675.1__GCF_004636145.1	0.37486	0.37486	6.0	0.00086	12.0	12.0	6976.0	1.0			
GCF_003798125.1__GCF_013393665.2	0.37483	0.37483	16.0	0.00156	64.0	64.0	10234.0	1.0			
GCF_013393665.2__GCF_016745115.1	0.37459	0.37459	18.0	0.00198	60.0	60.0	9082.0	1.0			
GCF_001988175.1__GCF_004636145.1	0.37434	0.37434	4.0	0.00057	8.0	8.0	6975.0	1.0			
GCF_000385905.1__GCF_003073555.1	0.37431	0.37431	13.0	0.00376	42.0	42.0	3457.0	1.0			
GCF_003812905.1__GCF_016745135.1	0.37431	0.37431	16.0	0.0013	38.0	38.0	12292.0	1.0			
GCF_001988215.1__GCF_004636145.1	0.37428	0.37428	4.0	0.00057	8.0	8.0	6976.0	1.0			
GCF_001988315.1__GCF_004636145.1	0.37428	0.37428	4.0	0.00057	8.0	8.0	6976.0	1.0			
GCF_001985805.1__GCF_004636145.1	0.37428	0.37428	4.0	0.00057	8.0	8.0	6976.0	1.0			
GCF_001988355.1__GCF_004636145.1	0.37428	0.37428	4.0	0.00057	8.0	8.0	6976.0	1.0			
GCF_000750255.1__GCF_000940975.1	0.37427	0.37427	4.0	0.00117	20.0	20.0	3412.0	1.0			
GCF_001045685.1__GCF_013393665.2	0.37425	0.37425	10.0	0.00109	50.0	50.0	9157.0	1.0			
GCF_001307705.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001985705.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001987215.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_004009775.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001307725.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_004636045.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_004634725.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_004634885.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001986085.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001985425.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001986515.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001307745.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001988095.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_002442795.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_001986975.1__GCF_004636145.1	0.37423	0.37423	4.0	0.00057	8.0	8.0	6977.0	1.0			
GCF_013343575.1__GCF_013393665.2	0.37421	0.37421	14.0	0.00153	52.0	52.0	9150.0	1.0			
GCF_001482325.1__GCF_013393665.2	0.3742	0.3742	10.0	0.0011	50.0	50.0	9110.0	1.0			
GCF_001605585.1__GCF_004636145.1	0.37418	0.37418	4.0	0.00057	8.0	8.0	6978.0	1.0			
GCF_001605605.1__GCF_004636145.1	0.37418	0.37418	4.0	0.00057	8.0	8.0	6978.0	1.0			
GCF_001987775.1__GCF_004636145.1	0.37414	0.37414	4.0	0.00057	8.0	8.0	6976.0	1.0			
GCF_004636145.1__GCF_004636165.1	0.37414	0.37414	4.0	0.00057	8.0	8.0	6976.0	1.0			
GCF_001605035.1__GCF_004636145.1	0.37414	0.37414	4.0	0.00057	8.0	8.0	6976.0	1.0			
GCF_003991035.1__GCF_004636145.1	0.37414	0.37414	4.0	0.00057	8.0	8.0	6976.0	1.0			
GCF_009664165.1__GCF_013393665.2	0.37407	0.37407	19.0	0.00186	56.0	56.0	10196.0	1.0			
GCF_002240515.1__GCF_004006815.1	0.37407	0.37407	129.0	0.02403	272.0	272.0	5368.0	1.0			
GCF_001605035.1__GCF_004006815.1	0.37386	0.37386	129.0	0.02402	272.0	272.0	5371.0	1.0			
GCF_001987775.1__GCF_004006815.1	0.37386	0.37386	129.0	0.02402	272.0	272.0	5371.0	1.0			
GCF_003991035.1__GCF_004006815.1	0.37386	0.37386	129.0	0.02402	272.0	272.0	5371.0	1.0			
GCF_001988215.1__GCF_004006815.1	0.37386	0.37386	129.0	0.02402	272.0	272.0	5371.0	1.0			
GCF_004006815.1__GCF_004636165.1	0.37386	0.37386	128.0	0.02383	272.0	272.0	5371.0	1.0			
GCF_001307725.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001605585.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001307745.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_004006815.1__GCF_004634885.1	0.37379	0.37379	128.0	0.02383	272.0	272.0	5372.0	1.0			
GCF_004006815.1__GCF_004634725.1	0.37379	0.37379	128.0	0.02383	272.0	272.0	5372.0	1.0			
GCF_001985425.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001985705.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_004006815.1__GCF_004636045.1	0.37379	0.37379	128.0	0.02383	272.0	272.0	5372.0	1.0			
GCF_001988355.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_004006815.1__GCF_004009775.1	0.37379	0.37379	128.0	0.02383	272.0	272.0	5372.0	1.0			
GCF_001987215.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001986515.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_002442795.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001986975.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001988315.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001986085.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001307705.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001985805.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001988175.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001988095.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_001605605.1__GCF_004006815.1	0.37379	0.37379	129.0	0.02401	272.0	272.0	5372.0	1.0			
GCF_002240515.1__GCF_004636145.1	0.37369	0.37369	4.0	0.00057	8.0	8.0	6971.0	1.0			
GCF_000385905.1__GCF_003073535.1	0.37356	0.37356	13.0	0.00375	42.0	42.0	3464.0	1.0			
GCF_900459895.1__GCF_900692935.1	0.37352	0.37352	10.0	0.00594	60.0	60.0	1684.0	1.0			
GCF_001987675.1__GCF_004006815.1	0.37293	0.37293	128.0	0.02383	270.0	270.0	5371.0	1.0			
GCF_001874465.1__GCF_013393665.2	0.37293	0.37293	14.0	0.00137	66.0	66.0	10254.0	1.0			
GCF_013343355.1__GCF_013393665.2	0.3729	0.3729	9.0	0.00099	30.0	30.0	9064.0	1.0			
GCF_001989295.1__GCF_003991095.1	0.37287	0.37287	130.0	0.01977	264.0	264.0	6576.0	1.0			
GCF_001989255.1__GCF_003991095.1	0.37287	0.37287	130.0	0.01977	264.0	264.0	6576.0	1.0			
GCF_002068675.1__GCF_004006815.1	0.37286	0.37286	128.0	0.02383	270.0	270.0	5372.0	1.0			
GCF_001987095.1__GCF_004006815.1	0.37286	0.37286	128.0	0.02383	270.0	270.0	5372.0	1.0			
GCF_004006815.1__GCF_004636245.1	0.37286	0.37286	127.0	0.02364	270.0	270.0	5372.0	1.0			
GCF_013393665.2__GCF_018448985.1	0.37274	0.37274	17.0	0.00166	40.0	40.0	10227.0	1.0			
GCF_001548335.1__GCF_013393665.2	0.37274	0.37274	13.0	0.00128	54.0	54.0	10184.0	1.0			
GCF_013393665.2__GCF_900618285.1	0.37248	0.37248	18.0	0.00177	82.0	82.0	10151.0	1.0			
GCF_000504045.1__GCF_013393665.2	0.37239	0.37239	10.0	0.00099	64.0	64.0	10148.0	1.0			
GCF_000385905.1__GCF_009664795.1	0.37229	0.37229	14.0	0.00405	50.0	50.0	3457.0	1.0			
GCF_002104615.1__GCF_013393665.2	0.37179	0.37179	15.0	0.00146	62.0	62.0	10280.0	1.0			
GCF_013393665.2__GCF_902703195.1	0.37158	0.37158	17.0	0.00167	92.0	92.0	10170.0	1.0			
GCF_003351725.1__GCF_900459895.1	0.37116	0.37116	8.0	0.00473	31.0	28.97	1692.0	0.9994			
GCF_003074095.1__GCF_013393665.2	0.37102	0.37102	18.0	0.00175	72.0	72.0	10304.0	1.0			
GCF_003000655.1__GCF_013393665.2	0.37102	0.37102	18.0	0.00175	72.0	72.0	10304.0	1.0			
GCF_000750255.1__GCF_009729935.1	0.37032	0.37032	4.0	0.00117	32.0	32.0	3416.0	1.0			
GCF_000385905.1__GCF_003864035.1	0.36966	0.36966	11.0	0.00324	36.0	36.0	3395.0	1.0			
GCF_002205355.1__GCF_013393665.2	0.36963	0.36963	17.0	0.00168	84.0	84.0	10094.0	1.0			
GCF_000385905.1__GCF_900478065.1	0.3696	0.3696	12.0	0.00353	42.0	42.0	3401.0	1.0			
GCF_001686505.1__GCF_017357125.1	0.36951	0.36951	11.0	0.00159	22.0	22.0	6901.0	1.0			
GCF_000487915.2__GCF_000750255.1	0.36933	0.36933	4.0	0.00118	18.0	18.0	3398.0	1.0			
GCF_000385905.1__GCF_000486445.2	0.36884	0.36884	9.0	0.00266	34.0	34.0	3389.0	1.0			
GCF_004291075.1__GCF_013415085.1	0.36868	0.36868	4.0	0.00038	14.0	14.0	10402.0	1.0			
GCF_000487615.2__GCF_000750255.1	0.36866	0.36866	7.0	0.00176	24.0	24.0	3982.0	1.0			
GCF_004291075.1__GCF_013415045.1	0.36836	0.36836	8.0	0.00077	40.0	40.0	10392.0	1.0			
GCF_016064595.1__GCF_017900915.1	0.3683	0.3683	17.0	0.00217	74.0	74.0	7836.0	1.0			
GCF_000750255.1__GCF_004564195.1	0.36829	0.36829	7.0	0.00178	26.0	26.0	3929.0	1.0			
GCF_002859765.1__GCF_004634665.1	0.36828	0.36828	12.0	0.00172	24.0	24.0	6973.0	1.0			
GCF_000750255.1__GCF_003549275.1	0.36781	0.36781	6.0	0.00158	24.0	24.0	3809.0	1.0			
GCF_000750255.1__GCF_003548545.1	0.36772	0.36772	6.0	0.00157	30.0	30.0	3810.0	1.0			
GCF_003324255.1__GCF_004291075.1	0.36759	0.36759	10.0	0.00109	32.0	32.0	9176.0	1.0			
GCF_001547955.1__GCF_013393665.2	0.36733	0.36733	15.0	0.00144	64.0	64.0	10424.0	1.0			
GCF_000750255.1__GCF_001975245.1	0.36722	0.36722	7.0	0.00178	36.0	36.0	3935.0	1.0			
GCF_004014755.1__GCF_004291075.1	0.36674	0.36674	6.0	0.00058	18.0	18.0	10416.0	1.0			
GCF_000750255.1__GCF_001975385.1	0.36664	0.36664	4.0	0.00111	8.0	8.0	3603.0	1.0			
GCF_000430165.1__GCF_001975555.1	0.36664	0.36664	8.0	0.002	26.0	26.0	3993.0	1.0			
GCF_000750255.1__GCF_001975305.1	0.36663	0.36663	4.0	0.00101	12.0	12.0	3974.0	1.0			
GCF_004291075.1__GCF_013415065.1	0.3666	0.3666	6.0	0.00057	18.0	18.0	10442.0	1.0			
GCF_004291075.1__GCF_013414945.1	0.3666	0.3666	6.0	0.00057	18.0	18.0	10442.0	1.0			
GCF_004291075.1__GCF_013415025.1	0.3666	0.3666	6.0	0.00057	18.0	18.0	10442.0	1.0			
GCF_004291075.1__GCF_013414985.1	0.3666	0.3666	6.0	0.00057	18.0	18.0	10442.0	1.0			
GCF_004291075.1__GCF_013414965.1	0.3666	0.3666	6.0	0.00057	18.0	18.0	10442.0	1.0			
GCF_004291075.1__GCF_013414905.1	0.3666	0.3666	6.0	0.00057	18.0	18.0	10442.0	1.0			
GCF_004291075.1__GCF_013415005.1	0.3666	0.3666	6.0	0.00057	18.0	18.0	10442.0	1.0			
GCF_000006765.1__GCF_004291075.1	0.36657	0.36657	6.0	0.00057	18.0	18.0	10440.0	1.0			
GCF_004291075.1__GCF_013414925.1	0.36654	0.36654	6.0	0.00057	18.0	18.0	10441.0	1.0			
GCF_000430165.1__GCF_000750395.2	0.36643	0.36643	5.0	0.00124	32.0	32.0	4028.0	1.0			
GCF_000430165.1__GCF_000626275.2	0.36639	0.36639	5.0	0.00124	32.0	32.0	4023.0	1.0			
GCF_000188955.2__GCF_000750255.1	0.36639	0.36639	4.0	0.00117	14.0	14.0	3428.0	1.0			
GCF_000430165.1__GCF_000623355.1	0.36637	0.36637	5.0	0.00124	26.0	26.0	4026.0	1.0			
GCF_000750255.1__GCF_003177255.1	0.36637	0.36637	7.0	0.00174	26.0	26.0	4026.0	1.0			
GCF_008253725.1__GCF_900459895.1	0.36636	0.36636	8.0	0.00461	23.0	23.0	1736.0	1.0			
GCF_000007045.1__GCF_900459895.1	0.36636	0.36636	8.0	0.00461	23.0	23.0	1736.0	1.0			
GCF_900459895.1__GCF_900475515.1	0.36636	0.36636	9.0	0.00518	23.0	23.0	1736.0	1.0			
GCF_000430165.1__GCF_000623375.1	0.3663	0.3663	5.0	0.00124	26.0	26.0	4024.0	1.0			
GCF_900459895.1__GCF_900636585.1	0.36629	0.36629	4.0	0.00238	36.0	36.0	1679.0	1.0			
GCF_000750255.1__GCF_009756475.1	0.36628	0.36628	7.0	0.00174	26.0	26.0	4027.0	1.0			
GCF_002952975.1__GCF_016864955.1	0.36628	0.36628	8.0	0.00248	32.0	32.0	3227.0	1.0			
GCF_001509915.1__GCF_003186595.1	0.36623	0.36623	128.0	0.02406	276.0	276.0	5319.0	1.0			
GCF_000750255.1__GCF_004919205.1	0.36619	0.36619	7.0	0.00174	26.0	26.0	4028.0	1.0			
GCF_000750255.1__GCF_006874805.1	0.36619	0.36619	7.0	0.00174	26.0	26.0	4028.0	1.0			
GCF_000750255.1__GCF_004941405.1	0.36619	0.36619	7.0	0.00174	26.0	26.0	4028.0	1.0			
GCF_000430165.1__GCF_000626235.1	0.36614	0.36614	5.0	0.00124	26.0	26.0	4023.0	1.0			
GCF_000430165.1__GCF_000623315.1	0.36614	0.36614	5.0	0.00124	26.0	26.0	4023.0	1.0			
GCF_000430165.1__GCF_000626195.1	0.36614	0.36614	5.0	0.00124	26.0	26.0	4023.0	1.0			
GCF_000430165.1__GCF_000750495.1	0.36612	0.36612	5.0	0.00124	26.0	26.0	4026.0	1.0			
GCF_000430165.1__GCF_000626175.1	0.36612	0.36612	5.0	0.00124	26.0	26.0	4026.0	1.0			
GCF_000430165.1__GCF_000624395.2	0.36612	0.36612	5.0	0.00124	26.0	26.0	4026.0	1.0			
GCF_000430165.1__GCF_000750475.1	0.36612	0.36612	5.0	0.00124	26.0	26.0	4026.0	1.0			
GCF_000430165.1__GCF_000626375.1	0.36603	0.36603	5.0	0.00124	26.0	26.0	4027.0	1.0			
GCF_000430165.1__GCF_000623295.1	0.36603	0.36603	5.0	0.00124	26.0	26.0	4027.0	1.0			
GCF_000430165.1__GCF_000750435.1	0.36603	0.36603	5.0	0.00124	26.0	26.0	4027.0	1.0			
GCF_000430165.1__GCF_000623195.2	0.36603	0.36603	5.0	0.00124	26.0	26.0	4027.0	1.0			
GCF_000430165.1__GCF_002761015.1	0.36596	0.36596	8.0	0.00199	26.0	26.0	4025.0	1.0			
GCF_000430165.1__GCF_001185245.1	0.3659	0.3659	5.0	0.00124	26.0	26.0	4023.0	1.0			
GCF_000750255.1__GCF_008244825.1	0.36587	0.36587	7.0	0.00174	22.0	22.0	4026.0	1.0			
GCF_000750255.1__GCF_008244785.1	0.36587	0.36587	7.0	0.00174	22.0	22.0	4026.0	1.0			
GCF_000430165.1__GCF_001185215.1	0.36581	0.36581	5.0	0.00124	26.0	26.0	4024.0	1.0			
GCF_003966485.1__GCF_900459895.1	0.3658	0.3658	6.0	0.00356	33.0	33.0	1684.0	1.0			
GCF_000014365.2__GCF_900459895.1	0.36578	0.36578	8.0	0.00461	23.0	23.0	1736.0	1.0			
GCF_000750255.1__GCF_008244845.1	0.36569	0.36569	7.0	0.00174	22.0	22.0	4028.0	1.0			
GCF_002240515.1__GCF_003186595.1	0.36562	0.36562	129.0	0.02421	278.0	278.0	5328.0	1.0			
GCF_001874805.1__GCF_013393665.2	0.36561	0.36561	12.0	0.00096	28.0	28.0	12475.0	1.0			
GCF_001975555.1__GCF_017094605.1	0.3656	0.3656	7.0	0.00176	22.0	22.0	3988.0	1.0			
GCF_003641125.1__GCF_004291075.1	0.36557	0.36557	11.0	0.0012	78.0	78.0	9150.0	1.0			
GCF_000623355.1__GCF_017094605.1	0.36549	0.36549	7.0	0.00174	22.0	22.0	4022.0	1.0			
GCF_001509915.1__GCF_002859225.1	0.36548	0.36548	128.0	0.02406	276.0	276.0	5319.0	1.0			
GCF_000750395.2__GCF_017094605.1	0.36547	0.36547	7.0	0.00174	28.0	28.0	4025.0	1.0			
GCF_001985985.1__GCF_004637025.1	0.36546	0.36546	24.0	0.00348	48.0	48.0	6890.0	1.0			
GCF_001986875.1__GCF_002286135.1	0.36543	0.36543	4.0	0.00057	8.0	8.0	6978.0	1.0			
GCF_000626275.2__GCF_017094605.1	0.36542	0.36542	7.0	0.00174	28.0	28.0	4020.0	1.0			
GCF_001605155.1__GCF_002286135.1	0.36538	0.36538	4.0	0.00057	8.0	8.0	6979.0	1.0			
GCF_001985365.1__GCF_002286135.1	0.36538	0.36538	4.0	0.00057	8.0	8.0	6979.0	1.0			
GCF_000430165.1__GCF_000626095.2	0.36537	0.36537	5.0	0.00124	32.0	32.0	4037.0	1.0			
GCF_000430165.1__GCF_006165225.1	0.36534	0.36534	5.0	0.00132	26.0	26.0	3791.0	1.0			
GCF_000430165.1__GCF_006165165.1	0.36534	0.36534	5.0	0.00132	26.0	26.0	3791.0	1.0			
GCF_000430165.1__GCF_006165105.1	0.36534	0.36534	5.0	0.00132	26.0	26.0	3791.0	1.0			
GCF_000430165.1__GCF_006165245.1	0.36534	0.36534	5.0	0.00132	26.0	26.0	3791.0	1.0			
GCF_000623375.1__GCF_017094605.1	0.36533	0.36533	7.0	0.00174	22.0	22.0	4021.0	1.0			
GCF_000430165.1__GCF_000623135.1	0.36528	0.36528	5.0	0.00124	32.0	32.0	4038.0	1.0			
GCF_000430165.1__GCF_000623615.2	0.36528	0.36528	5.0	0.00124	32.0	32.0	4038.0	1.0			
GCF_003186595.1__GCF_004636165.1	0.36527	0.36527	128.0	0.024	278.0	278.0	5333.0	1.0			
GCF_001987775.1__GCF_003186595.1	0.36527	0.36527	129.0	0.02419	278.0	278.0	5333.0	1.0			
GCF_001988215.1__GCF_003186595.1	0.36527	0.36527	129.0	0.02419	278.0	278.0	5333.0	1.0			
GCF_001605035.1__GCF_003186595.1	0.36527	0.36527	129.0	0.02419	278.0	278.0	5333.0	1.0			
GCF_003186595.1__GCF_003991035.1	0.36527	0.36527	128.0	0.024	278.0	278.0	5333.0	1.0			
GCF_000430165.1__GCF_006165125.1	0.36522	0.36522	5.0	0.00132	26.0	26.0	3795.0	1.0			
GCF_001307705.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_002442795.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001605585.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001985425.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001985705.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001986975.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_003351645.1__GCF_900459895.1	0.3652	0.3652	6.0	0.00356	35.0	32.98	1684.0	0.9994			
GCF_001988095.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_003186595.1__GCF_004634885.1	0.3652	0.3652	128.0	0.024	278.0	278.0	5334.0	1.0			
GCF_001987215.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001985805.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001988315.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001605605.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001307745.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_003186595.1__GCF_004636045.1	0.3652	0.3652	128.0	0.024	278.0	278.0	5334.0	1.0			
GCF_001988175.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_003186595.1__GCF_004009775.1	0.3652	0.3652	128.0	0.024	278.0	278.0	5334.0	1.0			
GCF_003186595.1__GCF_004634725.1	0.3652	0.3652	128.0	0.024	278.0	278.0	5334.0	1.0			
GCF_001986085.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001986515.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001307725.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_001988355.1__GCF_003186595.1	0.3652	0.3652	129.0	0.02418	278.0	278.0	5334.0	1.0			
GCF_000430165.1__GCF_000623675.2	0.36519	0.36519	5.0	0.00124	32.0	32.0	4039.0	1.0			
GCF_000430165.1__GCF_000623655.2	0.36519	0.36519	5.0	0.00124	32.0	32.0	4039.0	1.0			
GCF_000430165.1__GCF_000623095.1	0.36519	0.36519	5.0	0.00124	32.0	32.0	4039.0	1.0			
GCF_000430165.1__GCF_000624175.1	0.36519	0.36519	5.0	0.00124	32.0	32.0	4039.0	1.0			
GCF_000009505.1__GCF_000430165.1	0.36519	0.36519	7.0	0.00173	32.0	32.0	4039.0	1.0			
GCF_000626195.1__GCF_017094605.1	0.36517	0.36517	7.0	0.00174	22.0	22.0	4020.0	1.0			
GCF_000623315.1__GCF_017094605.1	0.36517	0.36517	7.0	0.00174	22.0	22.0	4020.0	1.0			
GCF_000626235.1__GCF_017094605.1	0.36517	0.36517	7.0	0.00174	22.0	22.0	4020.0	1.0			
GCF_000430165.1__GCF_006165185.1	0.36515	0.36515	6.0	0.00158	30.0	30.0	3793.0	1.0			
GCF_000626175.1__GCF_017094605.1	0.36515	0.36515	7.0	0.00174	22.0	22.0	4023.0	1.0			
GCF_000750495.1__GCF_017094605.1	0.36515	0.36515	7.0	0.00174	22.0	22.0	4023.0	1.0			
GCF_000750475.1__GCF_017094605.1	0.36515	0.36515	7.0	0.00174	22.0	22.0	4023.0	1.0			
GCF_000624395.2__GCF_017094605.1	0.36515	0.36515	7.0	0.00174	22.0	22.0	4023.0	1.0			
GCF_000430165.1__GCF_000623455.2	0.36512	0.36512	5.0	0.00124	32.0	32.0	4037.0	1.0			
GCF_000223965.1__GCF_004291075.1	0.36508	0.36508	4.0	0.00035	18.0	18.0	11370.0	1.0			
GCF_000623295.1__GCF_017094605.1	0.36506	0.36506	7.0	0.00174	22.0	22.0	4024.0	1.0			
GCF_000750435.1__GCF_017094605.1	0.36506	0.36506	7.0	0.00174	22.0	22.0	4024.0	1.0			
GCF_000623195.2__GCF_017094605.1	0.36506	0.36506	7.0	0.00174	22.0	22.0	4024.0	1.0			
GCF_000626375.1__GCF_017094605.1	0.36506	0.36506	7.0	0.00174	22.0	22.0	4024.0	1.0			
GCF_000430165.1__GCF_001941405.1	0.36499	0.36499	3.0	0.00081	24.0	24.0	3696.0	1.0			
GCF_000147095.1__GCF_003967155.2	0.36497	0.36497	5.0	0.00282	38.0	38.0	1770.0	1.0			
GCF_002761015.1__GCF_017094605.1	0.36493	0.36493	7.0	0.00174	22.0	22.0	4020.0	1.0			
GCF_001185245.1__GCF_017094605.1	0.36493	0.36493	7.0	0.00174	22.0	22.0	4020.0	1.0			
GCF_000223945.1__GCF_004291075.1	0.36489	0.36489	7.0	0.00062	28.0	28.0	11376.0	1.0			
GCF_000750255.1__GCF_001975515.1	0.36488	0.36488	4.0	0.00112	30.0	30.0	3582.0	1.0			
GCF_001686625.1__GCF_016903095.1	0.36487	0.36487	20.0	0.00291	40.0	40.0	6871.0	1.0			
GCF_002240515.1__GCF_002859225.1	0.36486	0.36486	129.0	0.02421	278.0	278.0	5328.0	1.0			
GCF_000147095.1__GCF_011694695.1	0.36485	0.36485	6.0	0.00334	34.0	34.0	1798.0	1.0			
GCF_001185215.1__GCF_017094605.1	0.36483	0.36483	7.0	0.00174	22.0	22.0	4021.0	1.0			
GCF_000430165.1__GCF_000626695.2	0.36472	0.36472	5.0	0.00124	32.0	32.0	4036.0	1.0			
GCF_000750255.1__GCF_014334155.1	0.36469	0.36469	7.0	0.00173	22.0	22.0	4039.0	1.0			
GCF_001896045.1__GCF_900459895.1	0.36455	0.36455	9.0	0.00533	19.0	19.0	1687.0	1.0			
GCF_001605035.1__GCF_002859225.1	0.36452	0.36452	129.0	0.02419	278.0	278.0	5333.0	1.0			
GCF_002859225.1__GCF_004636165.1	0.36452	0.36452	128.0	0.024	278.0	278.0	5333.0	1.0			
GCF_001988215.1__GCF_002859225.1	0.36452	0.36452	129.0	0.02419	278.0	278.0	5333.0	1.0			
GCF_001987775.1__GCF_002859225.1	0.36452	0.36452	129.0	0.02419	278.0	278.0	5333.0	1.0			
